,Statistic,meandifference higher-lower,p-value ttest,p-value mannwhitneyu,FDR-adjusted p-value
Myeloid M2 macrophages_tumorfront_area,588.5,2.2157279490204616,0.5848051825073584,0.6372489136184126,0.7514557748310398
Myeloid Granulocytes_stromal_area,584.5,2.086821207992692,0.654346712592473,0.6046668310735219,0.7683997453436936
Myeloid Granulocytes_tumorfront_area,570.5,3.9087251423820106,0.41899433898089034,0.49733091449026234,0.6459496059288725
Myeloid DCs_stromal_area,593.0,-0.2283569290424552,0.968032991274878,0.6740692283243976,0.968032991274878
Myeloid DCs_tumorfront_area,614.5,0.45464453021759965,0.9293745199554406,0.8630281663382592,0.9421056777630493
Myeloid Monocytes_stromal_area,647.5,-3.5414873116446586,0.3822534087677327,0.8449728814281646,0.6285944944180494
Myeloid Monocytes_tumorfront_area,638.5,-1.6239043691066257,0.7018935035127871,0.9266898687882129,0.7867975301591896
Tumor non-proliferating_intratumor_eccentricity,562.0,0.01845507798453705,0.36653079803762767,0.4375578509038419,0.6285944944180494
Tumor non-proliferating_stromal_eccentricity,541.0,0.057149563912407664,0.4660803303943809,0.3024245311442375,0.6869271994427903
Tumor non-proliferating_tumorfront_eccentricity,763.0,-0.00725698950727538,0.17859154754131007,0.12753499843738503,0.36710484772380403
Tumor proliferating_intratumor_eccentricity,736.0,-0.08898630571351607,0.0637694458648504,0.22477241964947603,0.1966224580832887
Tumor proliferating_tumorfront_eccentricity,860.0,-0.022816577382796632,0.0028952125046124723,0.008302823597967862,0.053561431335330735
Vessel_stromal_eccentricity,660.0,-0.004558041771203114,0.5778142785851986,0.7343971254822648,0.7514557748310398
Vessel_tumorfront_eccentricity,659.0,-0.005957536820251019,0.37258014500890135,0.7430771478039212,0.6285944944180494
Fibroblasts_stromal_eccentricity,860.0,-0.02417777558139611,0.004933378082541579,0.008302823597967862,0.07301399562161537
Fibroblasts_tumorfront_eccentricity,639.0,0.014916461945453152,0.4355717187705914,0.9221234362853372,0.6578021875310972
CD4 T cells naive_stromal_eccentricity,771.0,-0.10735647619322386,0.009100560857436178,0.10601263851057713,0.08418018793128465
CD4 T cells naive_tumorfront_eccentricity,729.0,-0.09676009562810639,0.05885631704285571,0.25679494854046925,0.19506042945004226
CD4 T cells memory_stromal_eccentricity,763.0,-0.07116082583878203,0.04256423313981702,0.1275030780304747,0.1670129595769344
CD4 T cells memory_tumorfront_eccentricity,670.0,-0.0136565063352857,0.6937373935134716,0.6496068744627279,0.7867975301591896
CD4 T cells regulatory_stromal_eccentricity,894.0,-0.12233563263488983,0.007070155498251864,0.0024297002615063946,0.07474164383866255
CD4 T cells regulatory_tumorfront_eccentricity,738.0,-0.14742941290246286,0.01492979987869949,0.21491704411885926,0.12275613233597359
B cells_stromal_eccentricity,859.5,-0.12123110063544984,0.028172659567585294,0.008288449823919653,0.13898512053342077
B cells_tumorfront_eccentricity,745.5,-0.12692208168750735,0.07811588029461702,0.17936534678892868,0.21938554946565464
CD8 T cells_intratumor_eccentricity,730.0,-0.14282202740875344,0.042881705837320996,0.2443083746616077,0.1670129595769344
CD8 T cells_stromal_eccentricity,842.5,-0.052859379841447174,0.12983265787895085,0.014750967152728459,0.312254342397456
CD8 T cells_tumorfront_eccentricity,701.0,-0.036974536465833596,0.3750144698774498,0.417328312044125,0.6285944944180494
Myeloid M1 macrophages_stromal_eccentricity,538.0,-0.023025796030565537,0.5016416476634455,0.2926228240807488,0.7004053193791504
Myeloid M1 macrophages_tumorfront_eccentricity,755.0,-0.028401770023977035,0.13687645843570648,0.15217643930972224,0.312254342397456
Myeloid M2 macrophages_stromal_eccentricity,701.0,0.02116761210789231,0.3578722061621292,0.41746500829370525,0.6285944944180494
Myeloid M2 macrophages_tumorfront_eccentricity,641.5,-0.010014578890671921,0.7307535645713251,0.8993257960077253,0.7867975301591896
Myeloid Granulocytes_stromal_eccentricity,733.5,-0.015136097303955709,0.7336355348781634,0.23603314622760463,0.7867975301591896
Myeloid Granulocytes_tumorfront_eccentricity,582.0,0.02010427324831976,0.6194432738472084,0.584795460627203,0.7514557748310398
Myeloid DCs_stromal_eccentricity,681.0,0.013596750932395985,0.8101988548686228,0.5606479245892064,0.8564959322896869
Myeloid DCs_tumorfront_eccentricity,550.0,-0.015945565178457466,0.5973120885744354,0.36053583805684974,0.7514557748310398
Myeloid Monocytes_stromal_eccentricity,792.0,-0.07170203927040475,0.05081608408076881,0.0632283677213215,0.1880195110988446
Myeloid Monocytes_tumorfront_eccentricity,489.5,0.01469263346912042,0.5886868456704228,0.10736151898112699,0.7514557748310398
Tumor non-proliferating_tumorfront_celldistance,977.0,-1.7841073082425272,2.2495768912592438e-05,6.744358804307688e-05,0.0016646868995318404
Tumor proliferating_tumorfront_celldistance,791.0,-1.2464258884751374,0.01990051868151893,0.06490304220705204,0.13285930903492763
Vessel_tumorfront_celldistance,533.0,0.3809551162002691,0.33395879372995385,0.26706132419734063,0.6285944944180494
Fibroblasts_tumorfront_celldistance,549.0,0.35441192441599867,0.47845034808978504,0.3545301972151451,0.6869271994427903
CD4 T cells naive_tumorfront_celldistance,509.0,2.246939261231333,0.054892135532149375,0.1653570028727206,0.19342942997043114
CD4 T cells memory_tumorfront_celldistance,463.0,1.1710364018353214,0.12391820230642267,0.05549299501502725,0.312254342397456
CD4 T cells regulatory_tumorfront_celldistance,347.0,3.692362797601067,0.001117491499941675,0.0011179807764784171,0.034309021477197554
B cells_tumorfront_celldistance,434.5,2.997506943106057,0.038180555513976144,0.022799844266054407,0.1670129595769344
CD8 T cells_tumorfront_celldistance,713.0,-1.5433557296924958,0.19433982336259117,0.34256025359831654,0.38867964672518235
Myeloid M1 macrophages_tumorfront_celldistance,482.0,1.9527722415192703,0.0606268902344726,0.08980804042845009,0.19506042945004226
Myeloid M2 macrophages_tumorfront_celldistance,617.5,0.1813921737493489,0.8453832162069628,0.8902291404890672,0.8688660833238228
Myeloid Granulocytes_tumorfront_celldistance,744.0,-2.3458858628421844,0.0774613868718719,0.19169102008774952,0.21938554946565464
Myeloid DCs_tumorfront_celldistance,548.0,1.3224364919247429,0.3628328109384077,0.3485801403768012,0.6285944944180494
Myeloid Monocytes_tumorfront_celldistance,629.5,0.48900221051525117,0.651185153310813,1.0,0.7683997453436936
