,Statistic,meandifference higher-lower,p-value ttest,p-value mannwhitneyu,FDR-adjusted p-value
Fibroblasts_tumorfront_aggregatedNeighbors.Vessel,461.0,0.033721537601815676,0.0974408404890208,0.06039603825697721,0.4499120289246145
Fibroblasts_tumorfront_aggregatedNeighbors.Fibroblasts,660.0,-0.021785216903424165,0.5258386978606093,0.6815717612000836,0.8570434321511224
Fibroblasts_tumorfront_aggregatedNeighbors.CD4.T.cells.naive,549.0,0.024385021523584273,0.17754161904897853,0.389191052552617,0.5982465119750584
Fibroblasts_tumorfront_aggregatedNeighbors.CD4.T.cells.memory,599.5,-0.0034251765822871996,0.82056641209365,0.7813611801382344,0.9532116126231953
Fibroblasts_tumorfront_aggregatedNeighbors.CD4.T.cells.regulatory,548.0,-0.00026940624957051077,0.9232060638649803,0.35240406823098647,0.9830202530737064
Fibroblasts_tumorfront_aggregatedNeighbors.B.cells,551.5,0.008046829226894925,0.05758462989625512,0.372287885669066,0.3912728869353226
Fibroblasts_tumorfront_aggregatedNeighbors.CD8.T.cells,681.0,-0.013584609097617314,0.33229863235429447,0.5137565824985613,0.7768776986730805
Fibroblasts_tumorfront_aggregatedNeighbors.Myeloid.M1.macrophages,344.0,0.020234286812191776,0.0008956720596879085,0.0012122836578484977,0.047854478617611114
Fibroblasts_tumorfront_aggregatedNeighbors.Myeloid.M2.macrophages,674.0,-0.003138997190789942,0.6334598235422878,0.5646196369609853,0.8941579201324403
Fibroblasts_tumorfront_aggregatedNeighbors.Myeloid.Granulocytes,632.0,0.010076550617961338,0.21751040384723586,0.9238068093352093,0.6667941888431655
Fibroblasts_tumorfront_aggregatedNeighbors.Myeloid.DCs,596.5,0.001945458842395712,0.5910889657228668,0.7207750227786645,0.8848481651638274
Fibroblasts_tumorfront_aggregatedNeighbors.Myeloid.Monocytes,433.0,0.00994772042045364,0.20510833360231015,0.027627352658359416,0.6392543063938666
CD4 T cells naive_stromal_aggregatedNeighbors.Tumor.non.proliferating,651.0,-0.003636198081126218,0.36285563201320725,0.7490981410039839,0.8067107679856831
CD4 T cells naive_stromal_aggregatedNeighbors.Vessel,481.0,0.040342948597310524,0.10625945226418883,0.09960327087812414,0.4731075612715074
CD4 T cells naive_stromal_aggregatedNeighbors.Fibroblasts,681.0,-0.016934265059262044,0.6130149690515692,0.5138024673158623,0.8895381513409818
CD4 T cells naive_stromal_aggregatedNeighbors.CD4.T.cells.naive,594.0,0.0013206425283385226,0.956657956608244,0.7331286724037912,0.9830202530737064
CD4 T cells naive_stromal_aggregatedNeighbors.CD4.T.cells.memory,598.5,0.0045916642125278795,0.7911131901462732,0.772634504772366,0.9431473861481644
CD4 T cells naive_stromal_aggregatedNeighbors.CD4.T.cells.regulatory,482.5,0.002683139035197352,0.17755444606746387,0.09655486754378732,0.5982465119750584
CD4 T cells naive_stromal_aggregatedNeighbors.B.cells,545.0,0.006437357791521804,0.51057083209863,0.36343260080495754,0.8570434321511224
CD4 T cells naive_stromal_aggregatedNeighbors.CD8.T.cells,669.5,-0.013439857714494505,0.46216270520518066,0.6029352714929501,0.8484776167884218
CD4 T cells naive_stromal_aggregatedNeighbors.Myeloid.M1.macrophages,318.0,0.031079782520530216,0.00017346829538432063,0.0004146439214267825,0.01621928561843398
CD4 T cells naive_stromal_aggregatedNeighbors.Myeloid.M2.macrophages,532.0,0.006545486179943119,0.4152966926529674,0.2896621822362274,0.8350589411409131
CD4 T cells naive_stromal_aggregatedNeighbors.Myeloid.Granulocytes,549.5,0.026025597968596277,0.08085182043471034,0.38426279633813265,0.419980289480301
CD4 T cells naive_stromal_aggregatedNeighbors.Myeloid.DCs,540.0,0.00010988492535471579,0.9651760579037112,0.32090804354570346,0.9889149212902694
CD4 T cells naive_stromal_aggregatedNeighbors.Myeloid.Monocytes,510.0,0.010046943469778014,0.14590393355859635,0.18960253775499658,0.5511226425209717
CD4 T cells naive_tumorfront_aggregatedNeighbors.Tumor.non.proliferating,524.5,0.023660876835654404,0.3010404764885751,0.2524397960628024,0.7456234318326298
CD4 T cells naive_tumorfront_aggregatedNeighbors.Tumor.proliferating,609.0,0.010231880283977826,0.3767160779502863,0.8597694960368316,0.8097230641000406
CD4 T cells naive_tumorfront_aggregatedNeighbors.Vessel,435.0,0.05315176144358888,0.020063547455606547,0.02929550523591671,0.30747266715869226
CD4 T cells naive_tumorfront_aggregatedNeighbors.Fibroblasts,689.0,-0.030646778235767252,0.3578317142253383,0.4559485648089019,0.8067107679856831
CD4 T cells naive_tumorfront_aggregatedNeighbors.CD4.T.cells.naive,566.5,0.013973934015913514,0.49424202050577737,0.5080680257173962,0.8570434321511224
CD4 T cells naive_tumorfront_aggregatedNeighbors.CD4.T.cells.memory,626.0,-0.00410481514821795,0.8055575120801809,0.9861160995691457,0.9443710938017805
CD4 T cells naive_tumorfront_aggregatedNeighbors.CD4.T.cells.regulatory,539.0,0.0012717848272384442,0.6835133967237758,0.2682284698204759,0.9094245826209824
CD4 T cells naive_tumorfront_aggregatedNeighbors.B.cells,521.5,-0.0004032774338541892,0.9567362890877784,0.19336163338070866,0.9830202530737064
CD4 T cells naive_tumorfront_aggregatedNeighbors.CD8.T.cells,786.0,-0.045213648519482355,0.03756704005083389,0.06150467944761603,0.3676111213448991
CD4 T cells naive_tumorfront_aggregatedNeighbors.Myeloid.M1.macrophages,403.0,0.028878862321843175,0.004515810215941525,0.010585414517195696,0.12063664434015219
CD4 T cells naive_tumorfront_aggregatedNeighbors.Myeloid.M2.macrophages,707.5,-0.006614621746250406,0.19697500870427687,0.3291073768335716,0.6350745970293065
CD4 T cells naive_tumorfront_aggregatedNeighbors.Myeloid.Granulocytes,546.0,0.008591298646198384,0.3849164302705089,0.3337422652566556,0.8189717204363388
CD4 T cells naive_tumorfront_aggregatedNeighbors.Myeloid.DCs,597.0,0.0016463395847821586,0.6160170620249045,0.7228230059793894,0.8895381513409818
CD4 T cells naive_tumorfront_aggregatedNeighbors.Myeloid.Monocytes,467.5,0.013301796873305079,0.08977110711024058,0.0677685065126025,0.43044094947730743
