,Statistic,meandifference higher-lower,p-value ttest,p-value mannwhitneyu,FDR-adjusted p-value
Myeloid M2 macrophages_tumorfront_eccentricity,684.0,-0.010337325607890357,0.8334972909299008,0.4915030596128519,0.9345272655880705
Myeloid Granulocytes_stromal_eccentricity,526.0,0.03321614649519111,0.46599562058940236,0.25971477429805656,0.8274839642358388
Myeloid Granulocytes_tumorfront_eccentricity,637.0,-0.025241690300617292,0.6902020878478541,0.8846033582092916,0.8960518333463369
Myeloid DCs_stromal_eccentricity,723.0,0.0035966537535794263,0.9521922486630822,0.25354520011436754,0.9777604852115533
Myeloid DCs_tumorfront_eccentricity,692.0,-0.04457204072198012,0.5435276038662481,0.4263007232560829,0.8274839642358388
Myeloid Monocytes_stromal_eccentricity,823.0,-0.010795194522946416,0.5969529419374011,0.021795299113817935,0.8274839642358388
Myeloid Monocytes_tumorfront_eccentricity,486.5,0.03384557362703089,0.2894629815537116,0.11337131051078646,0.6490988071204442
Tumor non-proliferating_tumorfront_celldistance,461.0,0.6641105363474473,0.06711327924439199,0.06039603825697721,0.2921401567108828
Tumor proliferating_tumorfront_celldistance,508.0,1.597320477669049,0.20494927216514958,0.18188577126540717,0.536351722787693
Vessel_tumorfront_celldistance,550.0,0.2720859810000391,0.48763874307400235,0.39566727754231723,0.8274839642358388
Fibroblasts_tumorfront_celldistance,618.0,-0.36957444659651273,0.5382609010780264,0.9493210624518644,0.8274839642358388
CD4 T cells naive_tumorfront_celldistance,466.5,1.0883550158231685,0.12252138379755306,0.06962430409123069,0.4317420190961394
CD4 T cells memory_tumorfront_celldistance,648.5,0.09850321679216023,0.9022268420860421,0.7814934403899146,0.9777604852115533
CD4 T cells regulatory_tumorfront_celldistance,742.0,-1.9131786693003754,0.16760817445687312,0.16890279542374942,0.5054866539816913
B cells_tumorfront_celldistance,597.0,0.46736192647004415,0.7494471543971194,0.7527504651778316,0.9091654004161777
CD8 T cells_tumorfront_celldistance,509.0,0.7061867819767707,0.5325728361514617,0.18576814912775896,0.8274839642358388
Myeloid M1 macrophages_tumorfront_celldistance,485.0,1.5138017894513291,0.04226252043549721,0.1094785766123914,0.24057127017129182
Myeloid M2 macrophages_tumorfront_celldistance,454.0,1.6734555834115348,0.08462183747890405,0.05003024142665351,0.34788977630216106
Myeloid Granulocytes_tumorfront_celldistance,468.0,2.175572813305246,0.09497720496373296,0.07099741354529061,0.35141565836581196
Myeloid DCs_tumorfront_celldistance,546.0,1.039445171802189,0.3725945188272918,0.3610346929761291,0.7451890376545836
Myeloid Monocytes_tumorfront_celldistance,351.5,2.059903440169485,0.00882754050796217,0.0016703885664684109,0.09331971394131437
