,Statistic,meandifference higher-lower,p-value ttest,p-value mannwhitneyu,FDR-adjusted p-value
Tumor proliferating_intratumor_Ki67,64.0,0.030509373153034036,0.7130928222443742,0.6850689949718154,0.9998339170602057
Tumor proliferating_intratumor_CD44,87.0,-0.18437033846063,0.24577966630350348,0.384820773523065,0.9998339170602057
Tumor proliferating_intratumor_pERK,52.0,0.045304104832009306,0.2550863853391758,0.2709861613045861,0.9998339170602057
Tumor proliferating_intratumor_pMAPKAPK2,73.0,-0.011512425055484221,0.9215433137828775,0.9537991725415175,0.9998339170602057
Tumor proliferating_intratumor_pS6,50.0,0.16958004501231994,0.37203038622649987,0.22373076260023583,0.9998339170602057
Tumor proliferating_tumorfront_pp38,64.0,0.012958184914224874,0.5590623580115315,0.6850689949718154,0.9998339170602057
Tumor proliferating_tumorfront_pSTAT1,86.0,-0.013062676010640789,0.375397404245118,0.41730156001282215,0.9998339170602057
Tumor proliferating_tumorfront_pSTAT3,52.0,0.013414662951786921,0.2285983172833876,0.2709861613045861,0.9998339170602057
Tumor proliferating_tumorfront_CD36,92.0,-0.02748526676709448,0.19114267205383478,0.24656588363440923,0.9998339170602057
Tumor proliferating_tumorfront_E-Cadherin,76.0,-0.022052408912418886,0.8459037145315673,0.8167351582026614,0.9998339170602057
Tumor proliferating_tumorfront_VEGF,58.0,0.03326578483581699,0.39666926346687226,0.45134470170708363,0.9998339170602057
Tumor proliferating_tumorfront_pCREB,67.0,0.0631090724329395,0.7243872881662944,0.8167351582026614,0.9998339170602057
Tumor proliferating_tumorfront_pNFkB,75.0,-0.00033690185879214907,0.9944769361431856,0.8620150697772326,0.9998339170602057
Tumor proliferating_tumorfront_GranzymeB,67.0,-0.0028672015989431587,0.9665873469188562,0.8167351582026614,0.9998339170602057
Tumor proliferating_tumorfront_Ki67,52.0,0.08971824880028922,0.21470319379439462,0.2709861613045861,0.9998339170602057
Tumor proliferating_tumorfront_CD44,93.0,-0.22918013825801498,0.17227460828075147,0.22373076260023583,0.9998339170602057
Tumor proliferating_tumorfront_pERK,51.0,0.040096157212456324,0.3137062129851993,0.24656588363440923,0.9998339170602057
Tumor proliferating_tumorfront_pMAPKAPK2,63.0,0.010798421567358996,0.9038008243691016,0.643011484398551,0.9998339170602057
Tumor proliferating_tumorfront_pS6,56.0,0.20410934105677336,0.260364174371195,0.384820773523065,0.9998339170602057
Vessel_intratumor_pp38,90.0,-0.026187889715215885,0.23608378331171148,0.2840903643654078,0.9998339170602057
Vessel_intratumor_pSTAT1,71.0,-0.011225278726108616,0.6714946523630168,1.0,0.9998339170602057
Vessel_intratumor_pSTAT3,76.0,-0.023865662493652677,0.49530438448274106,0.8145036630075962,0.9998339170602057
Vessel_intratumor_CD36,80.0,-0.0343589355660891,0.6041055109189675,0.6388980564185752,0.9998339170602057
Vessel_intratumor_E-Cadherin,78.0,-0.04469739722582093,0.4388179774456735,0.7248907279704537,0.9998339170602057
Vessel_intratumor_VEGF,63.0,0.011234656036623478,0.723578350745617,0.6388980564185752,0.9998339170602057
Vessel_intratumor_pCREB,72.0,-0.05215425574025723,0.8040316793833365,1.0,0.9998339170602057
Vessel_intratumor_pNFkB,81.0,-0.06886642749433933,0.4161683162982188,0.5975721709168508,0.9998339170602057
Vessel_intratumor_GranzymeB,81.0,-0.07081677529352742,0.44744711145529603,0.5975721709168508,0.9998339170602057
Vessel_intratumor_Ki67,73.0,0.007307611908258321,0.9372103335013117,0.9532268967344262,0.9998339170602057
Vessel_intratumor_CD44,76.0,-0.13111085619048762,0.46936273788558147,0.8145036630075962,0.9998339170602057
Vessel_intratumor_pERK,71.0,-0.00015243455298714903,0.997887810356637,1.0,0.9998339170602057
Vessel_intratumor_pMAPKAPK2,79.0,-0.04784652881923046,0.5532866680123016,0.6813768280511457,0.9998339170602057
Vessel_intratumor_pS6,65.0,0.24294546709084708,0.5158911045127039,0.7248907279704537,0.9998339170602057
Vessel_stromal_pp38,53.0,0.008320247938356978,0.4840926241451181,0.29701414425804706,0.9998339170602057
Vessel_stromal_pSTAT1,64.0,-0.00019614433496829148,0.9760113081489274,0.6850689949718154,0.9998339170602057
Vessel_stromal_pSTAT3,50.0,0.013992138993636112,0.27809270902571587,0.22373076260023583,0.9998339170602057
Vessel_stromal_CD36,70.0,0.020272992914631666,0.6900964049732117,0.9537991725415175,0.9998339170602057
Vessel_stromal_E-Cadherin,59.0,0.006906776060641495,0.8046032006219835,0.48690581626049245,0.9998339170602057
Vessel_stromal_VEGF,50.0,0.018000069679398045,0.5654870342392155,0.22373076260023583,0.9998339170602057
Vessel_stromal_pCREB,47.0,0.14522851610890752,0.30560881420774555,0.16438404758801328,0.9998339170602057
Vessel_stromal_pNFkB,56.0,0.044290213554493585,0.32501719821140407,0.384820773523065,0.9998339170602057
Vessel_stromal_GranzymeB,45.0,0.15400834608546898,0.2135939673566444,0.1319772989886403,0.9998339170602057
Vessel_stromal_Ki67,49.0,0.01726682553928756,0.2561959826320235,0.20244943712253283,0.9998339170602057
Vessel_stromal_CD44,83.0,-0.08058314899669325,0.2910883848162994,0.5239281449175213,0.9998339170602057
Vessel_stromal_pERK,38.0,0.06892795948326824,0.05874398882148951,0.055888249869631874,0.9998339170602057
Vessel_stromal_pMAPKAPK2,53.0,0.03956547649599074,0.45220562162256617,0.29701414425804706,0.9998339170602057
Vessel_stromal_pS6,47.0,0.3028919078531248,0.16799411578247223,0.16438404758801328,0.9998339170602057
Vessel_tumorfront_pp38,73.0,-0.003825787448786075,0.7706161740588968,0.9537991725415175,0.9998339170602057
Vessel_tumorfront_pSTAT1,79.0,-0.005227460465954799,0.5210342942072923,0.6850689949718154,0.9998339170602057
Vessel_tumorfront_pSTAT3,61.0,0.006220850254692413,0.54531813453632,0.562342605179145,0.9998339170602057
Vessel_tumorfront_CD36,85.0,-0.04106590979158789,0.49405061327879407,0.45134470170708363,0.9998339170602057
Vessel_tumorfront_E-Cadherin,67.0,-0.005235116659729672,0.8716828949050163,0.8167351582026614,0.9998339170602057
Vessel_tumorfront_VEGF,62.0,0.006168057083312195,0.820588118655642,0.602068013998415,0.9998339170602057
Vessel_tumorfront_pCREB,57.0,0.09859488934020455,0.4922540784597691,0.41730156001282215,0.9998339170602057
Vessel_tumorfront_pNFkB,68.0,0.008141261744412903,0.8607000284651581,0.8620150697772326,0.9998339170602057
Vessel_tumorfront_GranzymeB,59.0,0.05684169900845587,0.6082689414481464,0.48690581626049245,0.9998339170602057
Vessel_tumorfront_Ki67,59.0,0.004118534972132333,0.8043236247201171,0.48690581626049245,0.9998339170602057
Vessel_tumorfront_CD44,87.0,-0.05940253994744282,0.2958849391718574,0.384820773523065,0.9998339170602057
Vessel_tumorfront_pERK,53.0,0.04484955461293452,0.2849789830653684,0.29701414425804706,0.9998339170602057
Vessel_tumorfront_pMAPKAPK2,65.0,0.01796296342710002,0.7414725978490979,0.728126128172033,0.9998339170602057
Vessel_tumorfront_pS6,47.0,0.23919575905582624,0.16299839190211723,0.16438404758801328,0.9998339170602057
Fibroblasts_stromal_pp38,62.0,0.002585894434955757,0.6933037978018177,0.602068013998415,0.9998339170602057
Fibroblasts_stromal_pSTAT1,85.0,0.0013891667314768902,0.7858611360753107,0.45134470170708363,0.9998339170602057
Fibroblasts_stromal_pSTAT3,65.0,0.007220614690120829,0.4464143586890966,0.728126128172033,0.9998339170602057
Fibroblasts_stromal_CD36,74.0,-0.011595347571039416,0.6162863491550279,0.9077531215721959,0.9998339170602057
Fibroblasts_stromal_E-Cadherin,71.0,-0.0006934890423379997,0.9646313272816482,1.0,0.9998339170602057
Fibroblasts_stromal_VEGF,54.0,0.01263340170197845,0.4715143483424322,0.32466273916196375,0.9998339170602057
Fibroblasts_stromal_pCREB,56.0,0.08964828822594023,0.44287582654241464,0.384820773523065,0.9998339170602057
Fibroblasts_stromal_pNFkB,55.0,0.0335463330412239,0.3267029780796573,0.3539344599024651,0.9998339170602057
Fibroblasts_stromal_GranzymeB,57.0,0.06881541513585965,0.3187348249833092,0.41730156001282215,0.9998339170602057
