"","Tumor.non.proliferating_intratumor_area","Tumor.non.proliferating_stromal_area","Tumor.non.proliferating_tumorfront_area","Tumor.proliferating_intratumor_area","Tumor.proliferating_tumorfront_area","Vessel_stromal_area","Vessel_tumorfront_area","Fibroblasts_stromal_area","Fibroblasts_tumorfront_area","CD4.T.cells.naive_stromal_area","CD4.T.cells.naive_tumorfront_area","CD4.T.cells.memory_stromal_area","CD4.T.cells.memory_tumorfront_area","CD4.T.cells.regulatory_stromal_area","CD4.T.cells.regulatory_tumorfront_area","B.cells_stromal_area","B.cells_tumorfront_area","CD8.T.cells_intratumor_area","CD8.T.cells_stromal_area","CD8.T.cells_tumorfront_area","Myeloid.M1.macrophages_stromal_area","Myeloid.M1.macrophages_tumorfront_area","Myeloid.M2.macrophages_stromal_area","Myeloid.M2.macrophages_tumorfront_area","Myeloid.Granulocytes_stromal_area","Myeloid.Granulocytes_tumorfront_area","Myeloid.DCs_stromal_area","Myeloid.DCs_tumorfront_area","Myeloid.Monocytes_stromal_area","Myeloid.Monocytes_tumorfront_area","Tumor.non.proliferating_intratumor_eccentricity","Tumor.non.proliferating_stromal_eccentricity","Tumor.non.proliferating_tumorfront_eccentricity","Tumor.proliferating_intratumor_eccentricity","Tumor.proliferating_tumorfront_eccentricity","Vessel_stromal_eccentricity","Vessel_tumorfront_eccentricity","Fibroblasts_stromal_eccentricity","Fibroblasts_tumorfront_eccentricity","CD4.T.cells.naive_stromal_eccentricity","CD4.T.cells.naive_tumorfront_eccentricity","CD4.T.cells.memory_stromal_eccentricity","CD4.T.cells.memory_tumorfront_eccentricity","CD4.T.cells.regulatory_stromal_eccentricity","CD4.T.cells.regulatory_tumorfront_eccentricity","B.cells_stromal_eccentricity","B.cells_tumorfront_eccentricity","CD8.T.cells_intratumor_eccentricity","CD8.T.cells_stromal_eccentricity","CD8.T.cells_tumorfront_eccentricity","Myeloid.M1.macrophages_stromal_eccentricity","Myeloid.M1.macrophages_tumorfront_eccentricity","Myeloid.M2.macrophages_stromal_eccentricity","Myeloid.M2.macrophages_tumorfront_eccentricity","Myeloid.Granulocytes_stromal_eccentricity","Myeloid.Granulocytes_tumorfront_eccentricity","Myeloid.DCs_stromal_eccentricity","Myeloid.DCs_tumorfront_eccentricity","Myeloid.Monocytes_stromal_eccentricity","Myeloid.Monocytes_tumorfront_eccentricity","Tumor.non.proliferating_tumorfront_celldistance","Tumor.proliferating_tumorfront_celldistance","Vessel_tumorfront_celldistance","Fibroblasts_tumorfront_celldistance","CD4.T.cells.naive_tumorfront_celldistance","CD4.T.cells.memory_tumorfront_celldistance","CD4.T.cells.regulatory_tumorfront_celldistance","B.cells_tumorfront_celldistance","CD8.T.cells_tumorfront_celldistance","Myeloid.M1.macrophages_tumorfront_celldistance","Myeloid.M2.macrophages_tumorfront_celldistance","Myeloid.Granulocytes_tumorfront_celldistance","Myeloid.DCs_tumorfront_celldistance","Myeloid.Monocytes_tumorfront_celldistance"
"OC13_001",126.188309477488,51.0984824386863,94.8380341786243,136.536058514863,108.690729740782,70.8315720203812,75.3445697182079,69.5525431969922,65.6690455733261,73.375434481892,72.0412739391574,68.1219446183188,69.9742858053845,71.925604901428,77.9052741899551,46.1586993953271,47.109407962394,93.5624397226129,72.1315698376063,72.9824180643331,63.687851376872,58.7679587613361,60.8882456727084,79.4326065903491,41.6398189466951,72.2517583464448,49.8286237901425,82.2759777874379,53.3754445349437,65.9663874631853,0.598950781473271,0.706096803970795,0.654058492569184,0.630635699027834,0.653000183497679,0.661279861953448,0.672560254847881,0.817092164111572,0.706208183886516,0.6992908422662,0.628070564510207,0.673670925337194,0.666131982893388,0.671991499888105,0.6945207035872,0.641566958312794,0.570699008981419,0.569177473741487,0.607878973377529,0.622998481128369,0.711994426581652,0.630408046721838,0.64348084908771,0.621577193855618,0.547417954312912,0.642681199890167,0.677845941916785,0.784617326144341,0.664095903503161,0.616249849673537,8.10471927563748,11.1351523008763,-8.62099138055791,-11.3648620859396,-8.19668879283751,-8.78429471131019,-8.17035597501714,-5.10602994692852,-0.743356615767027,-6.36387698820513,-9.15139373754466,-11.5342239045841,-7.48286737787576,-1.08661295082029
"OC13_002",137.876400078296,-3.94108149869312,109.230447350991,117.585210724671,112.471718227394,63.3046538502367,70.4857511582276,51.2050848310575,56.8726047123886,52.8970535915874,48.2544207923377,60.1277298681494,63.0988265934892,49.8324031318708,70.1307279251909,55.0602397924079,64.0178767690522,93.4502754439523,57.7316174885337,73.9747378716069,65.002114884051,58.8940401388705,48.7782026182739,67.0862126849051,47.7301295843679,58.5356175097952,43.7572950720253,72.6723785645952,72.1163888710635,50.7077831457719,0.613435355282021,-0.0407543916466763,0.642530713215848,0.603756994286902,0.628669551997018,0.608212388253207,0.630862938931522,0.581155095188029,0.656646008492555,0.520675583275997,0.760845053904066,0.625959927653625,0.646756083131359,0.442959941792023,0.699576692466836,0.564343628919642,0.591605552923829,0.580509971414134,0.561092771333341,0.623575202685919,0.628566712255236,0.528918725600243,0.59346148176748,0.684671878351564,0.620133011559966,0.648990533989285,0.650108360277665,0.801984438285777,0.644901716181979,0.694133470686673,10.4246872721727,12.3126830031542,-9.11028639231059,-11.5924030241678,-12.2385627061464,-11.6651831220527,-11.3773329509348,-7.88044679260599,-9.20467998767896,-3.11497256712961,-6.48043986140285,-8.48387197370492,-0.549978855213907,-5.72893200061851
"OC13_003",106.364593576131,46.4142642312497,79.7845101632352,110.304609515635,106.032742219872,59.4666877049591,64.6965575913377,42.5518413531243,37.2977222963129,45.364266380002,62.899938014818,48.2583495158371,58.1753752785664,51.1823355580987,49.7225439801849,53.8957902056154,56.5910666855721,75.2902076604691,52.5572998360642,67.929989797299,56.8766828886259,69.7017589553174,53.1874816738723,63.9922034078805,38.7306457315135,37.4385546346181,77.8723802500171,65.0695291798448,44.1279191331742,61.579538721929,0.63040367734966,0.661074405091553,0.631253432209616,0.613694478429541,0.649836518534973,0.60539236558064,0.645883282317409,0.635098195959391,0.587552273419552,0.581332948649672,0.575303770118196,0.617152106254688,0.628891838237216,0.717300548858207,0.65465952583456,0.543454364735004,0.622525662924564,0.617397075270666,0.601961048812773,0.612446479250903,0.62817763915903,0.632908414774579,0.606871970643407,0.61419706571585,0.614887303602037,0.597936457368736,0.675488212480721,0.685596933623806,0.650072843397036,0.659152366346733,6.61073697874638,10.4440012128032,-9.23681500713591,-11.9984744237698,-9.53818053559316,-9.51615103393938,-13.3843859245617,-10.961841539971,-2.49031554004893,-7.63115807309917,-8.9313628211659,-6.46605561624564,-8.85794121766912,-7.31164943042185
"OC17_001",149.646657324984,66.322191612855,116.636197272337,162.355455205088,141.652234723946,52.37953892637,73.2961840653182,35.6477039197979,54.4737282087469,49.5958950234669,66.639114739179,53.8111083164836,63.2794767573301,58.1362483345978,65.7035557466446,46.7248443325191,48.9587717381223,94.8087094855083,58.1885875439825,72.8478760978004,52.3509612308197,75.2407648261573,51.6902267470579,68.6476683847113,47.1614897953037,96.5469302985281,60.8300540237233,109.752942230571,44.2935209000144,75.4360010209855,0.713384954095555,0.871988790158989,0.663257782686175,0.697636788973385,0.662084974742146,0.61404072586703,0.629472878364723,0.636469779758095,0.615817675229628,0.524427807994196,0.542567831298198,0.605599998485467,0.616814509413956,0.688481751729089,0.71932948713809,0.487626277417451,0.60562642721123,0.620856807959409,0.589663100026822,0.59308753382319,0.582059888181765,0.636492817825329,0.598444905506604,0.618318656703743,0.605014045440683,0.701514141155152,0.667514926584336,0.727410366258875,0.603064422307115,0.610231373195355,11.3401039437848,12.0172341781394,-8.16316095753881,-5.30035636449985,-8.81418448186203,-9.35178939576361,-5.43083500247594,-14.133806387882,-3.01208486338012,-6.21337737984317,-9.08726269241262,-8.41208104134249,-6.5596480117537,-3.86903579545985
"OC17_002",117.512423916562,21.8221186422079,107.150831740547,120.384767784586,128.511534286312,57.3927294006786,68.0619272025786,39.8831387956498,52.1146553784738,47.3382768266213,57.4826473402057,54.0705701126073,60.6198205636395,26.019595133211,76.4475467653118,-10.2815958816632,-1.76663468185205,74.419736164539,50.433360961915,56.1467300417498,57.7797081854041,75.5262751919508,61.9323714122184,71.3912052966718,47.5315519001824,61.1834875006786,50.9127896326634,63.0687793417526,52.2593120627626,71.397245973528,0.624243167435102,0.513304855217826,0.625424303853282,0.610605477145926,0.648369287401149,0.640127383913231,0.646642828180819,0.6803377645901,0.655821715538786,0.601188819430022,0.578831778031891,0.625074538755025,0.622216165474063,0.662064485213376,0.791982129143368,-0.16474677244307,-0.0162354092276156,0.658763961303803,0.615767279426683,0.579917564129862,0.619494068070818,0.644498655788469,0.590562038798985,0.625463651698782,0.63273785525164,0.591700055773777,0.675819856223677,0.731829154851147,0.625930238669633,0.611801210079171,10.2728846916234,12.4003610857475,-9.35128803161217,-9.5155438299089,-6.85255848704898,-7.73720372570987,-16.1678380508695,0.924768589666852,-2.63806221494923,-5.43334831658944,-5.04665479179208,-2.946299051472,-10.2301471417183,-2.99308078750987
"OC17_003",130.088469983079,-3.94108149869312,88.5541765327059,148.272663112197,110.22483334238,40.0437972271212,60.6071599725898,25.8361532690318,42.4999056982002,24.5007536147436,42.9164969032183,36.8984824534532,53.6457571734572,43.9277986995501,56.3309083052345,28.808534550919,-1.76663468185205,113.752009881519,38.5196265183205,45.7986729106,40.5620306548206,61.7369718452108,38.8891836958915,78.9559994726757,42.8252255553543,49.8244548636361,44.1909614090337,72.1388452744373,36.9965245441455,64.685754600831,0.616686877684735,-0.0407543916466763,0.634103653472386,0.615247189116882,0.661438893006255,0.627561848467872,0.671824279323515,0.647219281694815,0.644679975907804,0.570985337250269,0.513404759933489,0.604760150166567,0.653317599030406,0.636695253757761,0.687176819649227,0.632178224399961,-0.0162354092276156,0.67843259671141,0.586548460877873,0.622785955370866,0.608471500567712,0.690105383414228,0.629034903039184,0.661120586516803,0.617533881221159,0.679787732159773,0.636895843296244,0.65350975235455,0.607825310061587,0.644113658010009,10.7806980307027,12.6993811075485,-8.39532948517168,-11.5349236329473,-12.7668482642975,-8.70146998407884,-9.71680318981357,0.924768589666852,-5.42602282182287,-4.74595106398544,-7.02675412021132,-8.17121261769219,-2.1183624679583,-4.38329781841025
"OC18_001",74.4788945983998,-3.94108149869312,74.7156274325858,91.2503943136087,89.8555840361173,76.5228790092228,49.2407711380531,82.8106834783433,43.4443497086618,52.5306455898175,27.9609334848954,39.9591326811307,50.4361103471208,6.58056819552949,10.849812656364,32.8325185660377,63.7536819439481,61.595620304345,48.1793788647018,51.4308760738949,66.2393353580505,55.7735260448939,70.0526276756073,40.8955167899007,43.3748077918938,8.55100261842152,9.93132078537234,17.4516830332501,64.404273531025,32.3974579648758,0.554876283457282,-0.0407543916466763,0.667314045355807,0.589437562724566,0.739025164110108,0.603397190768418,0.582398733096549,0.625887949725684,0.673919688182168,0.578002230913258,0.474822384396026,0.608620826945837,0.559954652858614,0.0660206093628162,0.0924376788902937,0.568253571461209,0.767146304849876,0.588669614916642,0.536037987955215,0.608871376493716,0.582876703575297,0.561546252914552,0.621841331754406,0.658627424168817,0.549175442275295,0.127290475367843,0.157364129131274,0.195547814419977,0.524171292560025,0.677230266058014,13.3003199037605,13.8052896127812,-9.9838453643882,-7.36351356935553,-4.03678629166372,-3.84550038992733,-1.51589144835707,-9.51256789036526,0.36867790599445,0.796411955565486,-6.33980430563876,0.792922384420344,0.849850304033621,-2.95696633244233
"OC18_002",165.711184130242,-3.94108149869312,119.529566428185,163.345693070099,146.421116402743,74.9914153791638,79.2087292622001,51.1849679570496,76.4900075075674,56.560966299697,85.6137993611152,-0.0903954889713745,64.2859562415862,6.58056819552949,10.849812656364,-10.2815958816632,-1.76663468185205,80.4766072122108,39.3903857324623,68.9527082011123,4.09279924099736,96.5923720216578,4.32859179189487,68.3571649987008,1.92785204548024,25.4391099509672,9.93132078537234,17.4516830332501,68.1242350479848,68.293324621591,0.590685458311434,-0.0407543916466763,0.631373847427351,0.612667055433396,0.631800997855871,0.796372121881813,0.634567691899337,0.62997942759573,0.664364983956345,0.556613197233856,0.588539615036412,-0.00955672998704415,0.660556004488495,0.0660206093628162,0.0924376788902937,-0.16474677244307,-0.0162354092276156,0.53241877252176,0.758592892090953,0.61422701545571,0.108748691623823,0.670990767803215,0.0269691591299356,0.692699679040415,0.0372887646791663,0.660239020346152,0.157364129131274,0.195547814419977,0.650050712077993,0.648791115064988,7.43339283774202,9.51102336129325,-11.2811862006258,-9.33369027222552,-8.72032394905434,-15.5852850100405,-1.51589144835707,0.924768589666852,2.50744375469917,-8.30847063757447,-6.3825111498268,-14.2577265298186,0.849850304033621,-4.53685768963547
"OC18_003",106.248023918076,25.3352822977853,86.1789326303293,150.11243843519,138.058867640613,61.8742798916187,75.8907227053989,54.4620841055215,68.9429462887721,51.7537571275748,60.3994610360087,50.7945596960266,60.5452612566971,39.626913989588,10.849812656364,53.6094156236917,77.2569730048209,68.7260637334825,57.4137834361126,59.3506087869692,54.4381554522089,51.8208748591903,59.3620085642244,57.2272540221755,54.862393315204,54.06741470548,9.93132078537234,17.4516830332501,53.8119388950321,63.6747919250739,0.620623777080056,0.385254787573393,0.643753786124424,0.607478233584592,0.64824108905888,0.638180433772839,0.635173426843788,0.637350491120369,0.632452452481841,0.586424739349049,0.567223961333027,0.614366805773435,0.658302246694759,0.701879001272712,0.0924376788902937,0.578317052277747,0.625544586767457,0.616623825003551,0.611234170960804,0.61570577331876,0.62824198875456,0.58778156202901,0.644230588295559,0.617035622653799,0.657281850615611,0.641559789892689,0.157364129131274,0.195547814419977,0.610006793859673,0.631938544329986,6.83573841259306,10.8840765761591,-8.93708781754953,-7.54270995934475,-5.59819151559236,-10.4696811575755,-1.51589144835707,-13.9144665442203,-3.02020578527182,-5.05155482156273,-6.32325132683296,-5.6116407863142,0.849850304033621,-4.83185484524389
"OC19_001",129.078305078912,59.8813915776298,118.952817906712,117.226293152887,108.062559185253,87.2240931408881,76.7859610482445,74.573759148881,80.2762424211546,87.2261573775305,82.0838498952634,61.1505430376971,62.6371650636736,61.9817949679218,74.018001057573,81.9330525830286,126.1036606685,94.7909056317527,80.6773449550772,79.4927410467586,70.1889237942798,96.2198588607607,91.8724961150844,91.9605651120496,54.5283075110284,90.7694198952888,74.6343382670213,78.4745530950626,83.2523969038622,91.2193776085046,0.589460650229105,0.619382135289318,0.603529264056679,0.802468372264292,0.607787059822862,0.602193245060931,0.641246111630099,0.592778674066673,0.633927871704946,0.601342378095787,0.513810671241332,0.601317296393416,0.670226662479229,0.629256734837077,0.481713119891265,0.61197208673317,0.42879873812762,0.574062145746308,0.625370233744753,0.616453641986565,0.624884255537587,0.607992959007486,0.577671032811862,0.671605093878554,0.603089658893627,0.67520474514138,0.621189835225585,0.640779187528079,0.608488779603112,0.60449603613407,9.36247851620341,9.71182804158674,-6.44092883812006,-8.66951383113604,-9.00629519572017,-9.02830141157885,-8.09213351620299,-16.873916642511,-4.08065638748303,-6.03650962044712,-6.91593716563655,-6.3985755018297,-5.60470992493865,-3.04514455297012
"OC19_002",115.578094702793,-3.94108149869312,96.5414440703102,123.387711468511,136.910440977948,62.8059521718196,67.3156018308896,43.2046705256084,51.9952174942469,55.465822946926,64.7697434932873,45.3102965443846,57.891001887254,43.5147193771243,64.9476970820148,46.8206534757363,-1.76663468185205,88.5820635757969,55.4542199107396,70.5151962038632,79.103479333103,78.625775723005,45.0339067938667,71.1365002783199,41.4470424083397,49.8824231954413,66.6796585996106,59.940334140372,57.9299851069086,70.4937759810495,0.565934254110178,-0.0407543916466763,0.627050937538873,0.609098424538429,0.634042548099288,0.642208396029817,0.629424137268037,0.694783044929672,0.680812365640672,0.628534511201636,0.582365352511448,0.636833048445708,0.671910157318861,0.540730823550725,0.7197197941271,0.491180412562084,-0.0162354092276156,0.567898650275373,0.614874361944897,0.604736249609095,0.604987087444317,0.622801141382278,0.596739679735827,0.657888282783375,0.166627981477923,0.566078848113724,0.642698170729556,0.609025462520073,0.60282656449438,0.654586099119135,9.96059814033037,9.41470552825978,-7.65097251369957,-10.1460021328227,-8.59895126590605,-10.1274402858864,-12.5807494151953,0.924768589666852,0.151284834135116,-0.552433705219586,-6.83750601048724,-10.4910051512411,-6.47318526684125,-1.9993885274431
"OC19_003",115.243365332233,20.6510640903487,101.507558528636,126.199232447485,118.723510899085,61.9993989959902,79.0643981816107,45.8349137372455,53.8169995482142,57.1787412749414,65.0115295018014,47.6933377140006,52.6344985843375,52.5862652813757,55.5534536787581,58.7009872346583,85.9460472526869,87.4028036375091,61.3802857266508,76.0471911494304,55.7705467319007,76.3405507551939,51.8366620788046,64.0109619970601,1.92785204548024,40.1050978976516,55.8999525082597,71.0217599481691,54.8426463673573,68.8818707881197,0.542515346494085,0.879267483269013,0.613642648470557,0.596600250231607,0.671453972945323,0.625178904679081,0.67704023142477,0.765869272286894,0.703215914892309,0.583996209820412,0.595500851762449,0.632116857292586,0.654360711487678,0.765799470706498,0.763407622628634,0.643884376745958,0.811244273676507,0.578636737907764,0.642445192389377,0.612069668534773,0.643776275302762,0.606373487159077,0.684932438224659,0.604667469966779,0.0372887646791663,0.460137311361323,0.666580136728517,0.714100945968291,0.670943778003871,0.626976685110816,9.96505511105428,10.2421082784471,-11.2800978643326,-10.2266728526004,-8.29851265579984,-9.38500064586183,-8.27117106612196,-6.72794137096777,-1.83096259357746,-4.37037816205968,-6.9384467969233,-6.24090835005666,-4.85695936128156,-3.74041116083366
"OC20_001",84.8990838531294,45.2432096793906,65.9025123690718,92.7600786762818,64.8141381702308,54.3004114025969,52.0714976611148,47.1686185070973,40.4280404472321,39.4043717181918,31.0083053412936,37.5948081851405,45.0940269306841,41.4088247922088,46.3211799893506,42.8413803941189,35.4319966927958,52.6925806856607,40.6921965415064,45.9265788222421,46.4688527229245,40.9274438402176,50.8171755919611,31.6357213608177,1.92785204548024,20.9948711792447,20.3393128735733,17.4516830332501,36.7858275368163,32.9696556267788,0.625905869409878,0.584454272903605,0.636475839683435,0.571792019490333,0.651714870522659,0.682087264732912,0.643123936145422,0.704916325337269,0.654358233902461,0.727277389036187,0.462624784489886,0.6618744208292,0.649048355931095,0.651000273322231,0.666082765109254,0.666523763506482,0.654499473383568,0.62764108328151,0.687887771478341,0.611648896751832,0.668781545774328,0.591503173648558,0.662966455798917,0.608832716485587,0.0372887646791663,0.298949487258853,0.692988415323684,0.195547814419977,0.692831295076895,0.518909101544755,11.4801618610851,9.60170989906559,-3.21025356114062,-5.53683688992198,-9.58529868389601,-5.10808646985854,-4.08680882436446,-3.07147548952657,-1.62027440879175,-4.01361529272214,-9.39878605790438,-5.79323233133107,0.849850304033621,-6.70383614110938
"OC20_002",80.0559992032877,45.0480339207474,76.0600557675405,81.7447274851034,76.227772817562,51.6179458435709,62.537793730254,43.3163906832945,42.938885460054,38.502335897202,35.3129844671146,48.5699908969568,51.2275301125188,49.7576376436489,36.894542643324,41.8975375011954,55.4755774240218,64.8386309699664,43.8095748752049,49.4455310887808,44.9898093537595,38.7525400777491,47.4528701853773,57.3725057151808,21.9766120344431,22.7725666879337,49.4569097869925,17.4516830332501,46.6996761974619,23.2422953744277,0.65168817076812,0.708293942189841,0.63053735184384,0.735679169749661,0.750641578575705,0.660032585187298,0.689574012490326,0.656004997852582,0.66172573747057,0.616581597550739,0.626981033653814,0.630068277306084,0.636922722814669,0.65446766053783,0.67405063464632,0.599160521867918,0.535044459046837,0.651533684390316,0.613590095006661,0.599576787220111,0.61552259165471,0.646505068379563,0.652820685546115,0.747928151003646,0.516062423346973,0.751853920645211,0.619815179484411,0.195547814419977,0.653643979204313,0.445048151704833,11.8946501101956,8.61327609938501,-5.59664460642553,-8.40502359633938,-10.5501932174279,-8.87525339753401,-12.0038204535844,-11.9439175196083,-3.70223126266647,-5.11818733612243,-13.7712841186056,-8.46081600272809,0.849850304033621,-4.83031313452445
"OC20_003",95.2082045326634,-3.94108149869312,66.466089000197,84.9237116923326,80.3026736250733,40.595121218164,50.7743129309114,29.3549542225588,33.5818770092506,27.7730700937635,37.4866343227273,38.3780596628929,46.5679350892765,27.3803270188487,40.7602198138596,44.2765848610117,49.89813111627,69.1608672244212,40.6802684171898,52.8754035560903,43.7076471104053,49.7345146095812,37.3116625004598,38.7439760872609,38.5553943330085,45.5270691991532,9.93132078537234,52.2202691085414,26.8303939405136,47.0075715987992,0.644621487428193,-0.0407543916466763,0.648139374538705,0.64201524450254,0.651337359292949,0.655641586616724,0.665835645790886,0.756606567835621,0.727189309538364,0.658226649370591,0.596569499084926,0.670418524832298,0.653456150362001,0.568656385543626,0.660338003610939,0.602907593211175,0.595216802483215,0.619614188312357,0.65520478281504,0.630887214980434,0.578102747502193,0.605034389818226,0.590272862905753,0.621637420924004,0.56193960266037,0.668483015807946,0.157364129131274,0.674044862666277,0.59051536975669,0.663078115617174,11.1615946303932,10.2025170210207,-8.6907664395476,-10.3669079264954,-7.43416593676698,-7.47172745424168,-7.38393582904749,-9.64671214414061,-0.303038235621078,-2.13442257454778,0.66760666117249,-5.64408530988603,-0.7803217120042,3.76407197824291
"OC21_001",91.9528298182647,43.4866278516019,84.9394261058389,69.2851603503181,119.688699943136,58.7211473432439,65.5410017977318,47.653206703718,57.9980770829891,61.5417140050598,64.6160965415701,59.162589922943,61.7671646123496,64.1956841469355,66.6753740297401,55.4947544982659,61.6401233431158,75.1031557228896,60.351061417066,63.8647608195866,60.7770432412102,54.7097144219474,58.1388291541826,63.9948361923268,53.4884537696531,56.0408683505425,66.4791286768586,66.3963422303691,53.4991330615134,58.8868438423854,0.664834447373766,0.535305021121632,0.639882909423064,0.674061230785452,0.686874033613663,0.608330127127272,0.653857423556818,0.597947863063683,0.624163118540428,0.588606652828091,0.583654733690573,0.618169638714655,0.619207878623154,0.627145015870416,0.63267440304199,0.569652155532957,0.563453904941344,0.595897457072562,0.604037739278613,0.591926415510903,0.626473680658439,0.633590054819607,0.633257064107092,0.646056987690223,0.636126758642671,0.677443162439031,0.647686328776754,0.677313529690142,0.604944388903869,0.668515161387092,9.00712954088557,11.4628464551219,-10.0021916245773,-8.48443622984515,-8.25797719385142,-9.36563717816016,-10.7966708973495,-7.37940934001347,-0.761245349346477,-6.53552574553397,-7.52912734336649,-13.8750674809585,-10.5396471354567,-8.12416007925303
"OC21_002",115.96899794839,-3.94108149869312,82.7187706581623,122.490417539052,103.028220875944,65.4715063274461,65.1212483921615,53.7512704643178,50.8048199147844,63.2678597572287,65.8096525770824,60.1277298681494,49.1376872945146,59.0659409272695,72.5602736329297,66.7489552648958,-1.76663468185205,96.0630719092018,57.8172812285695,82.4545579633658,30.1696000006797,67.8300577716215,58.2339397837479,91.6882181876648,47.7122799048906,55.0250423455774,42.8899623980085,73.739445144911,60.4726068870837,74.1678872837951,0.57605979332334,-0.0407543916466763,0.627562771326195,0.600079728568891,0.607911866558364,0.669194072719794,0.656899750630138,0.722949480573278,0.67684249223103,0.583563487105561,0.609784740482391,0.697337986857488,0.710015019522208,0.579869516632337,0.707200587110629,0.564383118969578,-0.0162354092276156,0.585087693210275,0.655285016317658,0.598928280569084,0.567879821595558,0.659339784968457,0.724572027803051,0.679464015817722,0.797909430407502,0.61854277684021,0.684637956065283,0.625808188185402,0.661416089140769,0.542202808993576,10.7022455775238,11.7296365757985,-5.96926835335999,-7.37268220787075,-8.0093766439192,-8.59279003448149,-4.59110750872519,0.924768589666852,11.7946766478055,-6.13970214620089,-6.22801903765395,-6.23186918933233,-7.9648064423548,-10.2374321317517
"OC21_003",112.209024989574,81.9992122264532,87.9517100327474,65.6318922089459,64.205998563539,76.8822532695196,88.9351631264531,72.9025450553662,66.7420803509946,76.9120679450352,71.0749341277822,68.9129644137287,77.6571208263351,93.5702137416542,84.3840627439253,70.5813209935803,-1.76663468185205,78.9871138342987,66.1093842018177,79.8025933487292,75.6691760220597,61.7623914777782,57.807940073174,60.6406688077983,37.5915116412315,8.55100261842152,9.93132078537234,17.4516830332501,63.9017646581899,78.3640034710838,0.564852209668552,0.617930631145416,0.63830460543471,0.639405074186022,0.709692401298035,0.656454983371538,0.654352098683453,0.638667352281875,0.647363540773674,0.553252339526895,0.56532612378599,0.657006857679276,0.634810932107093,0.599143661310731,0.646055810063766,0.780651103030446,-0.0162354092276156,0.602859500086926,0.605603923306673,0.617962151562959,0.630379397192741,0.616282054497923,0.606480338705052,0.642499203818173,0.601884251011732,0.127290475367843,0.157364129131274,0.195547814419977,0.655413667292612,0.527492781828172,7.75307025383227,10.798040570156,-9.60957825296334,-9.86650159217357,-9.5729902109824,-10.1147838713479,-10.0045100188245,0.924768589666852,5.05685831472348,-10.5440425523257,-4.90648893619285,0.792922384420344,0.849850304033621,-6.31529057660863
"OC22_001",73.1685472187603,28.5556823153979,76.7285380914304,-0.857587964028369,11.3242936338191,48.831445783384,42.7359650024467,35.1310496675336,38.2266836180785,37.2085269127037,18.3968741201998,43.812163935008,48.1749110174121,46.1151155244896,10.849812656364,38.2735198093376,-1.76663468185205,9.43923072717102,40.6130335456381,35.0144489878315,46.4105312685713,40.3127971247374,47.9976582767843,14.8863855111529,34.5311840948393,52.6971077508656,47.0201179885645,17.4516830332501,35.1449348992421,32.9696556267788,0.695722556991515,0.593965992754388,0.655375321623553,-0.0538471609006038,0.102623571103376,0.601530034694369,0.636625828686307,0.602513240502267,0.639650715422238,0.560051971504315,0.369048839809663,0.587480955161823,0.596394425088767,0.625985662352706,0.0924376788902937,0.570473233247455,-0.0162354092276156,0.714300992082951,0.570398334427858,0.590767727779295,0.604004489923777,0.569161008923627,0.595476800098268,0.169985593824221,0.532829809268205,0.728859276333401,0.571703393881178,0.195547814419977,0.555549106090391,0.492783647048557,10.5106360861174,1.38189992627038,-8.85423574330649,-8.80097602603801,-13.5070909379045,-10.2919526998749,-1.51589144835707,0.924768589666852,-6.84965219728506,-6.12401101111282,1.92124845356051,-4.23267909246246,0.849850304033621,-3.38787610219698
"OC22_002",78.6303219101285,38.2168823682358,78.0938922011797,88.6829009968064,81.8822832374384,44.757502307599,55.9779360722572,31.444124747957,55.2821554408828,26.8475060220657,45.8232208277827,43.3879311868305,53.7957264304317,42.8343534343055,74.4499202945043,37.0772057860673,51.5346712828866,65.2970415001444,39.6306096867659,44.0496157536907,46.8880435946483,56.162605295879,39.361854703428,58.5163627975969,34.8751149644052,63.7706693570742,44.2776946764353,47.4438758442706,37.6286155661329,51.7091290541022,0.658213714802185,0.646816593965222,0.650829588258135,0.670265732342156,0.684980237544094,0.621588477358212,0.632640806108314,0.645189350788233,0.658599173683577,0.55541589333658,0.481239566046709,0.608924808201353,0.65054644032251,0.606352456246171,0.652511663531619,0.585019158248024,0.704751696009586,0.626872891820445,0.595886525068005,0.611297389566008,0.62169110588363,0.644542543293401,0.612448688164084,0.591421586377435,0.678501699505337,0.618016899793892,0.644755790138449,0.64583708015455,0.592532667971287,0.621701187388866,10.5139675236928,11.4570945840368,-5.58587197826725,-8.06581277302459,-7.24026384834632,-8.62730962983882,-6.50869398286656,-8.10031259726085,-6.98195230747023,-5.16748450887971,-9.19459358116555,-3.67621038453288,-1.63660005609172,0.00849972101392638
