"","Tumor.non.proliferating_intratumor_cellfrequency","Tumor.non.proliferating_stromal_cellfrequency","Tumor.non.proliferating_tumorfront_cellfrequency","Tumor.proliferating_intratumor_cellfrequency","Tumor.proliferating_stromal_cellfrequency","Tumor.proliferating_tumorfront_cellfrequency","Vessel_intratumor_cellfrequency","Vessel_stromal_cellfrequency","Vessel_tumorfront_cellfrequency","Fibroblasts_intratumor_cellfrequency","Fibroblasts_stromal_cellfrequency","Fibroblasts_tumorfront_cellfrequency","CD4.T.cells.naive_intratumor_cellfrequency","CD4.T.cells.naive_stromal_cellfrequency","CD4.T.cells.naive_tumorfront_cellfrequency","CD4.T.cells.memory_intratumor_cellfrequency","CD4.T.cells.memory_stromal_cellfrequency","CD4.T.cells.memory_tumorfront_cellfrequency","CD4.T.cells.regulatory_intratumor_cellfrequency","CD4.T.cells.regulatory_stromal_cellfrequency","CD4.T.cells.regulatory_tumorfront_cellfrequency","B.cells_intratumor_cellfrequency","B.cells_stromal_cellfrequency","B.cells_tumorfront_cellfrequency","CD8.T.cells_intratumor_cellfrequency","CD8.T.cells_stromal_cellfrequency","CD8.T.cells_tumorfront_cellfrequency","Myeloid.M1.macrophages_intratumor_cellfrequency","Myeloid.M1.macrophages_stromal_cellfrequency","Myeloid.M1.macrophages_tumorfront_cellfrequency","Myeloid.M2.macrophages_intratumor_cellfrequency","Myeloid.M2.macrophages_stromal_cellfrequency","Myeloid.M2.macrophages_tumorfront_cellfrequency","Myeloid.Granulocytes_intratumor_cellfrequency","Myeloid.Granulocytes_stromal_cellfrequency","Myeloid.Granulocytes_tumorfront_cellfrequency","Myeloid.DCs_intratumor_cellfrequency","Myeloid.DCs_stromal_cellfrequency","Myeloid.DCs_tumorfront_cellfrequency","Myeloid.Monocytes_intratumor_cellfrequency","Myeloid.Monocytes_stromal_cellfrequency","Myeloid.Monocytes_tumorfront_cellfrequency"
"OC09_001",2788.96483227944,28.5971795415612,2441.68774211095,66.0749069583033,6.72387527500452,160.028793132982,-1.39872969184666,1880.41577340488,1062.29044221823,-0.573784884373136,2687.11769662075,1550.74054538326,0,74.8233247174767,11.2216840778439,0,399.602182274153,126.440397003418,0,48.172853097622,15.4114342300465,1.12172194231226,112.035332739983,6.71435926439307,2.3459502389272,839.666262792122,318.001621772757,17.1100436794496,238.152645182975,74.6543805221004,50.2315490643083,274.939136467497,118.844561173088,21.9500153174555,117.282314584988,45.0505922985482,46.7498804791809,346.276588066223,99.4294559535199,26.0975132495509,71.9248173434763,9.66493467491929
"OC09_002",2624.56416387705,97.8920423278886,3387.8825359144,84.942307296971,6.72387527500452,208.619423957103,7.55401825333436,1348.88650041806,911.811893496536,3.62633736135505,2897.39194518764,1191.9273336389,0,24.0053702384604,-11.0276486758042,0,236.543586835305,39.8645149694242,0,15.3826581484605,13.5191399529494,1.12172194231226,3.81981350829875,8.51205614983871,28.2153596368007,370.531291565299,237.515038785335,17.1100436794496,152.99037407811,81.8840428288634,50.2315490643083,214.466160684852,95.9777742912738,21.9500153174555,111.294004101039,43.2124131066982,18.0833014457341,244.683242500174,123.966455147773,26.0975132495509,49.0399654925774,29.4136756881469
"OC09_003",3440.23010556352,84.3679307132122,3598.33349259478,91.4935964797311,6.72387527500452,162.852463159309,7.8173929018609,2441.06141977083,1381.48855465983,3.74989782871218,2718.17026551861,944.79509287392,0,246.490738948998,11.1364194584294,0,581.888218667924,133.75677448162,0,25.5168397982049,18.3402234669193,1.12172194231226,803.591656011599,77.3100680194991,-3.24725120531133,217.34111150023,30.5092593164582,17.1100436794496,575.686691413892,175.414927852286,50.2315490643083,210.713639123284,106.247905668996,21.9500153174555,153.01368822724,76.4810754562481,18.0833014457341,134.016433470102,131.949488422192,26.0975132495509,145.216234957927,91.3665325468317
"OC10_001",4106.60951898923,1249.46294467666,4771.26928963281,47.8199070578318,6.72387527500452,139.374308566065,-1.39872969184666,1734.51465767267,927.026229531336,-0.573784884373136,625.029914260352,98.8564781583423,0,31.7790084317466,-34.8464116258457,0,283.00737334808,16.511431252616,0,35.7503635902859,11.8755381460829,1.12172194231226,1406.11952041293,-15.7616821481359,-2.88785462631645,310.119307238316,48.8800786137491,27.977006907329,629.896500910412,216.061590917572,50.2315490643083,163.880895157996,81.1731214815138,21.9500153174555,272.437752756625,82.8507688698448,18.0833014457341,589.417474232514,132.120451025214,26.0975132495509,241.175858857948,81.310433031529
"OC10_002",4008.38815925895,499.668251413187,4482.73224808335,47.8199070578318,6.72387527500452,134.209583998069,-1.39872969184666,1665.478103585,503.311784380782,-0.573784884373136,1792.69730242395,1046.11862609892,0,146.338629126557,-25.4299471288244,0,248.236015174988,30.9413757414721,0,7.3380698921009,6.56942675395322,1.12172194231226,28.40226771109,-30.749979356441,-10.6251234775053,220.71469896667,44.558817136086,17.1100436794496,330.678509193796,69.1353889123482,50.2315490643083,205.040349566821,113.697446029524,21.9500153174555,140.455155302107,36.4614450641812,18.0833014457341,117.601829318935,48.1859289481056,26.0975132495509,226.750915098461,73.1288798782371
"OC10_003",3071.17120193671,132.470602670051,3819.03718595888,50.7278166225116,6.72387527500452,139.917596266967,3.51034053221675,2673.54553963419,705.845404416126,-0.573784884373136,1388.90293916394,297.475632447003,0,-79.7656934907308,-42.9777106088934,0,8.82501818112826,-1.56268065483647,0,7.3380698921009,6.56942675395322,1.12172194231226,-57.3618286807458,-30.749979356441,-1.80858972364649,-18.1533395932018,8.92048594737048,17.1100436794496,140.516921930787,47.6561543129689,50.2315490643083,129.087106539718,81.1731214815138,21.9500153174555,101.079708741032,42.1580127867193,18.0833014457341,22.3861948456599,44.916223096895,34.8609746510004,17.3537379681401,-10.800709600688
"OC11_001",4689.92354319423,-42.8383712255797,3519.97252252293,57.8599949790794,6.72387527500452,134.209583998069,15.5507302431637,2627.05311268669,756.154212062491,-0.573784884373136,2985.7158037589,1031.8716599758,0,-6.56952364227874,-17.8427614604133,0,59.2025566016898,17.0604972918799,0,20.3890685288023,6.56942675395322,1.12172194231226,-34.8034243293615,-30.749979356441,35.485689949576,82.3732355524061,81.1253354039092,17.1100436794496,66.0409680027235,59.237629321088,50.2315490643083,145.069402536181,81.1731214815138,21.9500153174555,105.222455099521,36.4614450641812,18.0833014457341,22.3861948456599,34.080979102711,26.0975132495509,32.0410531826962,27.1630301149622
"OC11_002",5026.2185018419,89.5281569754476,4351.58642230502,47.8199070578318,6.72387527500452,141.926330370823,88.4984320444467,1020.89281340724,559.415734991811,-0.573784884373136,2793.09104213403,866.155751748009,0,53.6058838710783,-30.8285299300175,0,168.768217543312,-1.56268065483647,0,12.7427002844224,6.56942675395322,1.12172194231226,-8.78446123179452,-8.35558318037779,-25.2713165856613,386.789975668712,36.5354594241512,17.1100436794496,76.0188597096994,115.750975872677,50.2315490643083,142.324162965217,114.950408470906,21.9500153174555,104.510865773538,36.4614450641812,18.0833014457341,22.3861948456599,34.080979102711,26.0975132495509,44.7238883910633,16.7244107204214
"OC11_003",4938.64568753303,-34.4028537907654,2154.98866414579,47.8199070578318,6.72387527500452,134.209583998069,-1.39872969184666,1215.24982142188,805.591487585194,-0.573784884373136,2146.82170279535,471.947747956348,0,50.0458857527196,-7.06165939290341,0,222.87668945986,58.312506289921,0,10.954573040511,6.56942675395322,212.582884486828,77.661009097974,151.309644950171,50.6537041580687,746.633221338222,494.802107312514,17.1100436794496,68.8849680087197,87.7955083892833,50.2315490643083,146.802233297141,131.100223625839,21.9500153174555,107.967574872475,36.4614450641812,18.0833014457341,48.2953348360449,34.080979102711,26.0975132495509,66.1929630975595,16.3230297775605
"OC12_001",6538.42369332937,-36.6483433009764,4020.41868036031,205.631471766146,6.72387527500452,560.978208028198,36.6604246884391,2320.44086355557,1502.34554014984,-0.573784884373136,816.193707247881,-65.5750821524646,24.1572151562368,1084.14884593032,751.571810584758,0,1518.08459952329,318.470864811383,0,44.4914015181583,27.4480753629836,1.12172194231226,353.638690695177,28.2264287008934,111.155466348719,1732.35864509984,745.283484737681,99.9024662802599,388.286537343975,368.092933486257,50.2315490643083,588.40118329331,303.557222050095,21.9500153174555,171.840652137393,43.2219681483504,18.0833014457341,103.867334197692,291.260111215787,94.0390816444242,181.613462141147,367.749539263929
