"","B cells_area","CD4 T cells memory_area","CD4 T cells naive_area","CD4 T cells regulatory_area","CD8 T cells_area","Fibroblasts_area","Myeloid DCs_area","Myeloid Granulocytes_area","Myeloid M1 macrophages_area","Myeloid M2 macrophages_area","Myeloid Monocytes_area","Tumor non-proliferating_area","Tumor proliferating_area","Vessel_area","B cells_eccentricity","CD4 T cells memory_eccentricity","CD4 T cells naive_eccentricity","CD4 T cells regulatory_eccentricity","CD8 T cells_eccentricity","Fibroblasts_eccentricity","Myeloid DCs_eccentricity","Myeloid Granulocytes_eccentricity","Myeloid M1 macrophages_eccentricity","Myeloid M2 macrophages_eccentricity","Myeloid Monocytes_eccentricity","Tumor non-proliferating_eccentricity","Tumor proliferating_eccentricity","Vessel_eccentricity","B cells_celldistance","CD4 T cells memory_celldistance","CD4 T cells naive_celldistance","CD4 T cells regulatory_celldistance","CD8 T cells_celldistance","Fibroblasts_celldistance","Myeloid DCs_celldistance","Myeloid Granulocytes_celldistance","Myeloid M1 macrophages_celldistance","Myeloid M2 macrophages_celldistance","Myeloid Monocytes_celldistance","Tumor non-proliferating_celldistance","Tumor proliferating_celldistance","Vessel_celldistance"
"OC11_003","49","52.2959183673469","62.3676470588235","31",52.4403409090909,60.470417070805,"41.8571428571429","54",36.125,"46.125",50.1923076923077,88.8197879858657,"0",58.3315315315315,"0.589508606282869","0.635685881669235","0.645174714350885","0.555928406605324",0.603715107754392,0.638921599025985,"0.611282379402939","0.557570405769207",0.596464665671792,"0.657499208156655",0.660105996855819,0.654826507233465,"0",0.630172530864047,"-155.791262764706","-175.527142877551","-219.31364975","-71.52868",-171.17187548267,-236.303947684578,"-169.187957142857","-192.637323333333",-133.4231860625,"-144.47615875",-240.001543653846,13.7060567402827,"0",-209.157439581622
"OC12_001","47.8220338983051","40.7459677419355","48.0442804428044","33.7",54.2214876033058,28.7275747508306,"56.3142857142857","48.7727272727273",47.6643356643357,"46.4793388429752",44.8365384615385,90.6439144736842,"93.4675324675325",51.905701754386,"0.649228117896236","0.630212703388641","0.629496809161224","0.679645064126264",0.625426729416133,0.65416468693237,"0.622605258381036","0.675071329344708",0.62116602494056,"0.624910297382749",0.635221823156543,0.64261846583369,"0.66936954545112",0.629249350621617,"-124.381529813559","-137.559546845161","-111.192951645572","-184.5832364",-73.1696098403306,-262.762511225249,"-42.3442515528571","-173.055830454545",-116.592439553846,"-132.10067004876",-81.5607917455769,21.675263095477,"14.3120910519481",-136.861304491064
"OC12_002","0","47.7222222222222","65.3565891472868","0",81,60.5806451612903,"59.3333333333333","49",47.304347826087,"65.8372093023256",59.4,99.6857749469214,"91.8989898989899",71.1453201970443,"0","0.570781794657753","0.639467959709424","0",0.566906496314225,0.709235564425832,"0.506760039252577","0.627697570176151",0.597291630775898,"0.650972767536719",0.635859203622407,0.635264903888694,"0.628150450962876",0.647304409422175,"0","-18.3706786111111","-15.4936328914729","0",-9.58234679642857,-14.1978876774194,"-19.7947966666667","-23.9287322",-13.7209182608696,"-15.214022",-15.5632641833333,12.3735184715244,"6.05142173510101",-12.0920933756158
"OC12_003","52.4556962025316","51.7086776859504","60.0677083333333","45.5",56.2746478873239,40.3577023498694,"65.6911764705882","46.1818181818182",58.6958174904943,"61.7225130890052",59.8095238095238,88.8313069908815,"70.7894736842105",64.1713483146067,"0.599327251252161","0.611229018480093","0.63729454845755","0.580532455276404",0.638093120219814,0.643663955203983,"0.65649851412183","0.607276569532413",0.634141210118864,"0.633511293120392",0.610810751762489,0.644583219358862,"0.6543989851302",0.630365172857753,"-160.592753670886","-142.17774488905","-110.325002150868","-145.753772833333",-143.619407567254,-217.376786088773,"-46.0453133788971","-128.480235227273",-93.0196134294297,"-148.535144072775",-93.3037757782313,14.4817929399696,"9.6993938",-154.685409550941
"OC13_001","47.8947368421053","67.0481927710843","72.1420454545455","68.1153846153846",74.0653495440729,69.3577981651376,"65.0909090909091","52.625",60.2333333333333,"65.5",60.0454545454545,104.010143702451,"110.378378378378",72.7784200385356,"0.622035399606107","0.670147261360881","0.682705681506001","0.668165300112703",0.627615860628867,0.736942589044349,"0.722678584287285","0.56186594209533",0.693622343438636,"0.635459058272063",0.631121748391455,0.632356926444763,"0.641374143671771",0.655818677407224,"-33.6556232578947","-42.5653580524096","-46.5465254886364","-33.9401581923077",-6.04089653554711,-49.2312144689908,"-39.2172961818182","-52.07496125",-55.4917601666667,"-56.0470539444444",-23.4157217909091,22.0412875086137,"21.7496256486486",-46.2929231525048
"OC13_002","57.375","59.2068965517241","56.3787878787879","54.4",61.3476394849785,52.6688172043011,"54","50.8863636363636",60,"56.1666666666667",61.5,120.103591160221,"105.48",65.6465798045603,"0.593631275697971","0.630514525002957","0.624244553729266","0.572701274400164",0.594545637459913,0.617124247659893,"0.711461543184247","0.612203220838162",0.57948839600445,"0.64248960155601",0.657683312794415,0.627714277087527,"0.614299949394492",0.612143488562083,"-65.378440625","-67.2778540258621","-57.9858728333333","-18.4275818",-63.789485888412,-64.6018933529032,"-20.5479655","-40.4426377045455",-45.2096030695652,"-21.9563726111111",-32.9849000625,50.3860410833425,"19.0031006",-51.2383472205375
"OC13_003","55.6666666666667","50.2484076433121","55.3871794871795","43.1176470588235",61.9274770173647,42.3963963963964,"65.7777777777778","37.8571428571429",60.7037037037037,"55.2848484848485",52.2291666666667,89.0840707964602,"98.5907172995781",61.0308166409861,"0.589101165713597","0.619575457442742","0.625917303321184","0.673002712036363",0.623858286143451,0.633844236274663,"0.648273248730428","0.599970849829263",0.626885075032936,"0.60312197947437",0.646914660781925,0.630063223685808,"0.63340657686214",0.612448463246437,"-42.8067836380952","-42.9903377332696","-42.9936564616154","-42.2380045588235",-19.85704059762,-57.6817846036036,"-17.7910021111111","-53.0335031714286",-27.7886513648148,"-40.7190506036364",-35.77277096875,22.2742561294307,"19.1214896405485",-47.2372613676811
"OC17_001","49.4615384615385","54.5171755725191","57.906862745098","54",60.6715976331361,37.5296523517382,"66.4090909090909","51.9677419354839",54.2446043165468,"53.32",53.1911764705882,124.980769230769,"138.781818181818",54.7587939698492,"0.537002261193772","0.608115387533826","0.597800213246855","0.686245253618367",0.606876393654116,0.638045643650028,"0.656933536620318","0.600811825762623",0.577394104583648,"0.597068000797752",0.609178964297912,0.663766502250093,"0.670126850736771",0.613157396752103,"-91.9642938461539","-114.679603303416","-118.571726393627","-124.91245612875",-104.491104534763,-286.855145387157,"-184.818030909091","-147.711503419355",-160.908912103597,"-196.7383271944",-145.478224251471,21.7189712807692,"18.9294178181818",-205.052883762571
"OC17_002","0","54.2666666666667","55.0773809523809","51.6666666666667",57.1807228915663,42.9802955665025,"49.2","51.0212765957447",60.9761904761905,"64.0978260869565",58.2260869565217,109.389915966387,"115.542452830189",59.6165048543689,"0","0.622833814935885","0.634251188661739","0.739362065083493",0.628957453604292,0.663454774323807,"0.669501279840571","0.599274677123935",0.620081141855613,"0.593280335262165",0.619353052309236,0.625913318127053,"0.628715323424396",0.634970257363677,"0","-52.5584035558333","-63.9857008209524","-50.82483",-41.6042062289157,-73.938033244335,"-44.443758","-59.7170412912766",-48.2670603746032,"-87.2280091178913",-56.6519366904348,38.3811150616807,"23.9209913396226",-89.124823568699
"OC17_003","34","37.5602294455067","36.864406779661","40.7090909090909",42.3527508090615,26.7392120075047,"47.3636363636364","43.1021897810219",41.2955665024631,"43.2873563218391",42.954954954955,110.952554744526,"117.871794871795",41.7856525496975,"0.64864576752666","0.611186739854948","0.615610900277911","0.635089501233297",0.606993073463266,0.646695130747792,"0.608420399395327","0.61368410702834",0.611676481350739,"0.632688664573295",0.616363336888028,0.625720171408286,"0.63987192777338",0.625446173152084,"-89.04311","-132.183808684665","-156.00523919887","-132.388777912727",-120.92695097411,-235.810713467167,"-106.086801104545","-91.3999069328467",-133.800639218719,"-165.797856364368",-128.395561522523,39.1846236974453,"23.6229786666667",-208.547151496802
"OC18_001","45.6666666666667","39.6764705882353","54.9852941176471","0",50.8333333333333,81.7571884984026,"0","43",63,"70.0903225806452",54.3529411764706,75.5953177257525,"84.75",75.1015625,"0.653533780798927","0.607971274388266","0.616073043609013","0",0.580806746163771,0.636258080773872,"0","0.533948378994452",0.565452251546471,"0.621928821187995",0.589098754816563,0.614932634660636,"0.61985713642384",0.601607959873788,"-118.649663166667","-256.011131294118","-169.693596810294","0",-99.1161575588235,-226.475057398083,"0","-236.8035",-91.8859986083333,"-202.255547051613",-129.538733823529,29.0667199188629,"32.1871165882353",-214.196531395703
"OC18_002","0","62","78.7666666666667","0",67.2181818181818,77.6060606060606,"0","19",94.6666666666667,"65.4444444444444",64.25,131.752077562327,"142.316715542522",78.1818181818182,"0","0.651966285730778","0.638526822012123","0",0.62976130419528,0.664553093883458,"0","0.632280896446602",0.670927013385804,"0.704970177721089",0.640046141121048,0.620813048152939,"0.619573295896358",0.662414165767997,"0","-15.0801118333333","-10.2339901666667","0",3.25696093472727,-9.5583294979798,"0","-15.7518",-10.1249158333333,"-8.47205288888889",-8.1229459375,21.0267146132826,"18.4156840085044",-14.9870544848485
"OC18_003","57.9722222222222","51.9354838709677","58.95","34",57.8888888888889,67.1859504132231,"0","53.8705882352941",50.7021276595745,"58.0575916230367",57.7075812274368,89.1021021021021,"133.228915662651",68.8660049627792,"0.607788362708908","0.625883252626154","0.626719904247459","0.694684574711773",0.623692016800685,0.631441191120032,"0","0.636381659245235",0.60209651186488,"0.634159379981656",0.618917680166191,0.634745860615607,"0.629155054275266",0.630798194606828,"-75.8593535555556","-50.108954041129","-39.3155861860263","-93.07284",-45.023763148949,-20.4075669867769,"0","-41.8603521588235",-18.2275737659574,"-56.2290746167539",-28.6017640202166,15.5131091552252,"22.2791989654418",-31.7786564101737
"OC19_001","81.5666666666667","60","81.6188118811881","60.2",77.5058823529412,77.038240917782,"75.4516129032258","63",78.258064516129,"94.90625",84.7241379310345,116.896892655367,"101.5",86.4817275747508,"0.625657244305205","0.620442773922977","0.623532419830297","0.543592706295436",0.62919249985828,0.619326155005604,"0.587290899030938","0.603486175581906",0.613209671399851,"0.622251392740912",0.607970792377247,0.608937353195117,"0.652909303065093",0.604628960625212,"-67.8194593333333","-54.40641685","-50.1607637905941","-29.7603732",-39.8229531909647,-57.9523889685468,"-22.7262572548387","-56.2302653888889",-38.1089893225806,"-30.628638709375",-45.128175437931,16.9904535862429,"16.95044834",-79.8804622345515
"OC19_002","49.6666666666667","47.6736842105263","61.6598984771574","44.625",68.1538461538462,46.7369727047146,"57.8888888888889","45.4",79.1938775510204,"57.625",64.1730769230769,104.324053452116,"124.421052631579",64.1197183098592,"0.533882603814312","0.64703874266974","0.644104597381948","0.587587435461311",0.618752094505868,0.678022096313434,"0.571751078577947","0.44343943929768",0.600861877122633,"0.628794903514441",0.635059175795391,0.607749933741312,"0.620230421961391",0.634262309314685,"-54.1039191666667","-44.6324921894737","-39.9024436489848","-53.50309625",-8.67037033758817,-43.745356512928,"-25.9007303344444","-26.1325954",-39.4533706755102,"-28.5322028916667",-22.9105358961538,41.2606823936526,"16.2652054736842",-41.0970574295775
"OC19_003","61.2105263157895","47.8245614035088","62.8989690721649","47.1428571428571",71.409604519774,49.1137123745819,"66.1176470588235","35.5",67.6764705882353,"54.3461538461538",61.4411764705882,105.181701030928,"111.866666666667",69.6831683168317,"0.66619455010997","0.63841269349801","0.634505541190935","0.762651384379676",0.630393342122473,0.713840562532533,"0.677588533454851","0.394883704673475",0.614849668155849,"0.655470192463811",0.635480153890183,0.598370325497307,"0.645357914974334",0.640175595568099,"-56.1077591578947","-36.5056401403509","-31.5521992094845","-52.3306808571429",-10.2330545333362,-43.0071946320401,"-6.60753346470588","-7.3615095",-19.6812906995588,"-39.0193713846154",-24.072358575,30.3359265966198,"16.5738936",-35.8354965782178
"OC20_001","45.9081081081081","38.4930555555556","46.625","36.0555555555556",44.9187279151943,46.2703273495248,"12","14",42.7083333333333,"48.3333333333333",38.0909090909091,74.150289017341,"71.5294117647059",54.5980769230769,"0.676071791422591","0.658136601889404","0.695433957936815","0.64021577856757",0.66224579438273,0.675176313129225,"0.683130051063973","0.203653269990639",0.652824934174243,"0.645136666385828",0.663302807820997,0.630959240489499,"0.611181375130391",0.668395633195802,"-168.696091545946","-133.836278354375","-182.20103821875","-143.298630833333",-101.137798468905,-238.725848867962,"-197.5","-6.892978",-145.377825458333,"-274.420667866667",-253.166977909091,24.1748160848555,"25.3555210294118",-301.076661850577
"OC20_002","45.7720588235294","47.693661971831","46.0724637681159","41.5806451612903",48.1507633587786,43.6184510250569,"45.5714285714286","20",42.4736842105263,"47.3846153846154",47.5106382978723,79.3252361673414,"72.7272727272727",52.9523809523809,"0.618164477232259","0.632559000179584","0.644087998885878","0.644255744114645",0.626263967939275,0.653039949922387,"0.589805611482005","0.53966872771439",0.607985216396201,"0.662492792308402",0.639040741732852,0.63813928922288,"0.744583820478662",0.653363200933695,"-87.4348362647059","-92.4356059603873","-117.941780507246","-109.227636064516",-58.7703597339695,-149.895592309162,"-96.6364414285714","-153.750639",-115.867923789474,"-155.822710769231",-180.746480425532,36.9253760769231,"31.4855953636364",-180.452894679255
"OC20_003","47.6466876971609","40.5243619489559","39.2327044025157","25.8421052631579",51.7150214592275,30.1673469387755,"43.4444444444444","40.25",43.5324675324675,"33.6206896551724",39.4782608695652,84.1095066185319,"71.873786407767",44.7916666666667,"0.621368224365114","0.660612763576467","0.662163651005702","0.590290116548943",0.648201263226107,0.713722696719815,"0.626870479690229","0.606511890679522",0.585828828772055,"0.594965498981372",0.633879111529581,0.63917348270822,"0.642611623294956",0.650653245203136,"-63.3439155492114","-39.4371189224826","-60.3564504345912","-42.0048226315789",-22.3884261196652,-61.1264826983673,"-1.58114657555556","-40.20875675",-25.8806097662338,"-38.501059137931",-24.9400769086957,51.226214056799,"14.1523634466019",-41.6659948145833
"OC21_001","57.3","58.1523579201935","63.8020304568528","59.015873015873",63.5158831003812,49.7792207792208,"64.3894736842105","53.4884792626728",58.1634980988593,"58.9207920792079",55.4,87.0762711864407,"90.25",60.11,"0.596801818851322","0.61887823143395","0.628491524890493","0.611893409403097",0.616239549519641,0.618506759830554,"0.626512305738299","0.626456508799818",0.621033483934866,"0.634170650201932",0.618261621017976,0.641489793327908,"0.681275122349731",0.612304400088407,"-91.8715688136364","-69.8175711666989","-78.3520069747885","-77.5354056349206",-33.1315270080051,-84.0731592536796,"-69.5023670631579","-85.2102597281106",-75.2004513737643,"-67.9885314465347",-66.6387262568421,33.0997176281186,"20.9597985625",-75.4728273246667
"OC21_002","67","52.78125","65.4166666666667","58.75",89.8871951219512,53.2919254658385,"62.25","51.2222222222222",50.0769230769231,"73.8571428571429",66.5,103.419020715631,"105.340425531915",65.1340206185567,"0.59346490562542","0.702392634392589","0.63528915219864","0.624943366630622",0.621690986326875,0.687139421084227,"0.590877341195011","0.629610820981633",0.61663400423388,"0.710240166886524",0.584325703356126,0.607922193328401,"0.602054681738153",0.651888438387907,"-55.903055","-24.774364284375","-41.4753207888889","-31.249206625",35.7392416365854,-37.6468091770186,"-19.670985","-16.2913138533333",-38.6817448461538,"-32.1521398571429",-28.483419875,48.1670800569492,"25.2671653723404",-21.781368684433
"OC21_003","70.3333333333333","71.4","73.3873873873874","81.2",77.6774193548387,70.984375,"0","37",69.4166666666667,"57.1428571428571",69.5862068965517,98.5857385398981,"56.5454545454545",84.0955414012739,"0.769493155546456","0.640911268331174","0.61453973093189","0.604990275154912",0.632742442054065,0.643633741053358,"0","0.588928874122231",0.620664106970571,"0.620840190439255",0.589969201446123,0.611302792301653,"0.68660408698578",0.646493415693386,"-74.72284","-29.5978663363333","-32.520201554955","-17.802454",24.755598341349,-27.3499647375,"0","-52.60676",-28.6505705277778,"-23.63498155",-20.6552378275862,57.71630295897,"34.9681915454545",-24.2470212356688
"OC22_001","42.2325","42.9400684931507","44.8152866242038","40.6754385964912",42.4674887892377,35.7694444444444,"42.7619047619048","34.9302325581395",44.1503378378378,"47.59375",36.8428571428571,74.9057750759878,"0",49.3346774193548,"0.598421867529925","0.590988709111744","0.608260898199162","0.611769994135518",0.590439919675975,0.622954864142019,"0.528444303932725","0.530627978642102",0.5912423991945,"0.592937821972923",0.56948518840473,0.655596418531407,"0",0.601898342523732,"-324.6012617125","-415.438284333904","-388.675456273885","-412.728231754386",-406.646442414798,-172.900345574861,"-415.995408571429","-377.400283581395",-373.0436035,"-405.37722921875",-358.662728742857,18.9495657157052,"0",-374.673412066129
"OC22_002","41.5010752688172","44.4561403508772","40.4166666666667","44.2682926829268",43.0028328611898,45.3007246376812,"40.2439024390244","41.1875",47.4703557312253,"42.9375",45.8607594936709,78.3112903225806,"76.7619047619048",48.5329768270945,"0.613820873608422","0.618465146700267","0.602688795390481","0.599644844192378",0.612097720171813,0.652549822289842,"0.605707269038779","0.646803530661035",0.624501098963147,"0.597432831744534",0.61026388827363,0.644663236231776,"0.678429737953354",0.621689579550904,"-115.854298625806","-99.1620592888158","-94.8974743154762","-63.8993820707317",-98.1432822033994,-25.1073303914855,"-17.7967102729268","-84.5147724375",-50.7375623006917,"-73.083930665625",-41.5034473898734,25.9580184405242,"19.7921173095238",-67.1793044790553
"OC22_003","43.9090909090909","46.6","50.3382352941176","48.1818181818182",49.6344086021505,42.7209302325581,"47.5294117647059","43.2307692307692",47.0809523809524,"44.4705882352941",43.0779220779221,87.8048668503214,"92.2",49.0429104477612,"0.637241459097796","0.611546885088918","0.602091532310885","0.531431484752307",0.627100530011044,0.665730321601175,"0.579806609082873","0.624518468937744",0.602679819623951,"0.594088704319239",0.570300635588032,0.664925950214725,"0.683011570568588",0.610393744973228,"-64.7926674090909","-56.3553080560158","-42.4754130688235","-33.4907006818182",-36.4208855648746,-54.4720183340316,"-30.6996351764706","-30.3006758461538",-58.7071550838095,"-56.6182309705882",-41.9827865597403,28.1448882026584,"25.14240548",-64.0374167921642
"OC24_001","53.2352941176471","38.8648648648649","50.2048192771084","41.2",53.5737179487179,38.5189873417722,"51.3783783783784","52.6283551273228",55.6988636363636,"55.5724137931035",55.7,69.6454545454545,"90.046357615894",59.8369994359842,"0.598320271896479","0.591647066741461","0.60321946833294","0.552442237599247",0.612335150016729,0.626280513316405,"0.610753085177543","0.601507827456982",0.607175263442864,"0.616347097858506",0.602772946499536,0.619467243268755,"0.605535334644271",0.615248516946222,"-243.290310196078","-155.692430486487","-171.190680071084","-91.4002274",-163.670274734295,-141.593553860759,"-179.961085675676","-187.429141984515",-192.468994744318,"-195.499565524138",-200.719662101333,1.56689851227273,"12.1944729490066",-179.592129953864
"OC24_002","49.4033613445378","43.4473684210526","48.79476861167","39.0909090909091",55.2583333333333,35.1164179104478,"46.25","48.5788479697828",50.25,"46.6458333333333",49.5020576131687,87.2877697841727,"99.390625",56.5110169491525,"0.618764973573829","0.601499100806646","0.614824030279802","0.601921431078397",0.607686998363278,0.63877311150298,"0.619824833748442","0.598305022459672",0.617175788705077,"0.62226479782693",0.5972022313034,0.603593505913776,"0.622552111918507",0.629368435385517,"-112.244448512605","-112.315112940058","-109.330167714688","-113.713103681818",-59.2544035145833,-128.311942179702,"-118.659503928571","-99.3165248228329",-93.1858056369048,"-107.266871270833",-104.981972710741,15.9803946542489,"11.7282406890625",-94.3476229891525
"OC24_003","53.8324175824176","46.7227272727273","56.0060240963855","60.3636363636364",59.6772616136919,40.4067796610169,"62","53.554328878559",59.0581395348837,"55.9148936170213",61.6164383561644,96.3553459119497,"114.165217391304",60.6328671328671,"0.603627022196903","0.59008935913476","0.621350663569019","0.577040474314114",0.603483388885509,0.602987396034156,"0.619900767045311","0.60543229051215",0.599916001605682,"0.601726106759983",0.611736640914114,0.61553435408089,"0.629491969397122",0.606201038851949,"-123.849647192308","-104.387221902696","-117.104823568072","-69.5945729090909",-71.9030006347188,-138.361444186441,"-110.71334125","-133.893149620163",-89.8086324883721,"-95.0209517021277",-96.8368441243379,27.8929404525157,"23.1095211766522",-109.166011716457
"OC25_001","65.6666666666667","59.2666666666667","64.1223404255319","54.1666666666667",65.0912343470483,58.2757847533632,"72.6818181818182","55.9",61.9736842105263,"68.4791666666667",67.027397260274,114.415132924335,"93.8333333333333",71.1327367636092,"0.571302935896629","0.627142180636478","0.605728972620486","0.627441691010159",0.630294279020881,0.642511325075524,"0.643858207695396","0.565501734833605",0.594433859334039,"0.622563670077778",0.589621072616829,0.615381273952874,"0.596139036793033",0.610222280894974,"-172.65939","-168.735374546667","-158.110328875","-125.421200833333",-163.630099753131,-148.169544843722,"-85.9246501818182","-125.758303666667",-136.713130535526,"-163.542587708333",-167.378677506849,42.3814702539877,"14.2329623333333",-151.275259413125
"OC25_002","65.3050847457627","58.3666666666667","66.7763157894737","35.5",64.2278481012658,61.1821631878558,"63.25","57.9285714285714",67.7142857142857,"62.7142857142857",56.7058823529412,95.080035971223,"101.090909090909",75.8935779816514,"0.592857939915064","0.643023567515494","0.5934969932896","0.651207304371264",0.594401958109733,0.633920319987469,"0.627408075787617","0.605471184679323",0.664985058024268,"0.665035791881501",0.56073164232931,0.63663686928495,"0.590024442560222",0.63443921741525,"-137.539555208475","-133.887995333333","-141.156930342105","-223.802695",-141.049044751055,-149.849439392789,"-154.587778625","-119.277418321429",-145.372706190476,"-153.677887619048",-142.607774411765,92.3262066169964,"54.8200997272727",-117.352835327339
"OC25_003","58.25","55.06","62.6518518518519","94.25",63.1578947368421,67.8122448979592,"41.8","64.75",66.6,"63.4285714285714",52.1785714285714,114.448492462312,"83.1428571428571",70.8740157480315,"0.607829879451943","0.628051398841043","0.613702602738131","0.680583890063529",0.626044192786912,0.630984186259137,"0.356188021017027","0.653275632766363",0.611964478335884,"0.588144098205465",0.573877291667322,0.627237504452287,"0.640165076399575",0.613312350183404,"-112.6820775","-72.97062114","-102.393600407407","-48.5676925",-107.554906447368,-82.0207614197551,"-39.47884","-94.8576295",-91.02504004,"-96.5683176946429",-102.529101785714,34.5072554753769,"26.2796162857143",-89.3458980192688
"OC26_001","59.453125","54.1763157894737","61.6132264529058","65.6666666666667",61.4114490161002,49.9736842105263,"71.75","58.2413793103448",74.2183908045977,"63.5174418604651",64.3362831858407,87.5632411067194,"90.7119883040936",66.8629032258064,"0.617211221187353","0.591025314544546","0.595686606868648","0.619848384357586",0.593865847267896,0.678662133773937,"0.63855977084554","0.559360909797926",0.606000448066634,"0.617403847464737",0.613019978364584,0.610217138318503,"0.633397941779823",0.612706853376999,"-130.14063328125","-72.5934726658684","-75.7620114821243","-65.5659333333333",-44.5923900200894,-101.684395157895,"-42.5670025","-52.1903516206897",-51.6370755114943,"-58.4251662063953",-34.9402489911504,25.6507350740217,"23.0803554719298",-65.9713697432028
"OC26_002","57.5958762886598","51.5723905723906","58.0719794344473","46",60.1502016129032,41.7179487179487,"60","45.0526315789474",68.8274111675127,"58.7898550724638",62.0887573964497,103.215962441315,"109",68.7628726287263,"0.595015813903954","0.588903634900386","0.60288912824226","0.672907159882281",0.600771142517765,0.663184649038221,"0.674968423400522","0.531555084657233",0.621085194643608,"0.611349688810208",0.623977861823915,0.604956364101769,"0.653323940662581",0.625266953085511,"-82.671174996701","-95.4744481986919","-111.849730451671","-91.4329093333333",-75.9375474377621,-173.108017692308,"-94.548235","-119.050748526316",-63.0315307360406,"-101.791769494928",-60.7648737778106,16.1142975705164,"15.6977029828571",-100.829613819093
"OC26_003","57.3169811320755","59.8376237623762","61.7389277389277","45.5714285714286",64.9735516372796,53.0444444444444,"60.5","57.8571428571429",64.1118421052632,"61.7441860465116",63.9330708661417,81.4122383252818,"99.0329877474081",66.5984555984556,"0.580711733929954","0.59986081835181","0.611239441275705","0.639966489850416",0.599687629566691,0.607940477302336,"0.665020514043033","0.552098192880251",0.610395064027384,"0.60000934982476",0.620912429518974,0.613822291428798,"0.626897679742052",0.613303557838457,"-62.0220217622642","-48.5510657889109","-69.8613322897902","-49.9746692857143",-33.2822977589673,-77.9250151977778,"-42.38284","-59.1550796190476",-43.5751236697368,"-76.9055132093023",-34.2651508897638,32.0506903248631,"37.2937849849199",-50.940305222973
"OC27_001","39.6","50.3194444444444","54.2214532871972","34",57.125,42.0736196319018,"0","74",44.625,"51",53.6666666666667,112.446643717728,"107.885650224215",60.0889679715303,"0.699167927137291","0.661241333810906","0.637248245239511","0.585891816518631",0.598551485941696,0.649696659217094,"0","0.778259567579139",0.67015177744988,"0.622823869707048",0.660386812534093,0.628481746428139,"0.650150154890087",0.626411903093451,"-37.504672","-13.0287398502778","-16.3544565480969","-23.273895",-5.2995405625,-12.7244110853988,"0","-44.98559",-19.89024475,"-24.4061844366667",-24.7600135925926,22.775810234062,"12.6990271928251",-25.6244971594306
"OC27_002","60","57.5652173913044","60.55","10",77.6285714285714,51.9393939393939,"28.5","51.6666666666667",56,"59.2",59.0588235294118,126.427997320831,"111.283898305085",66.0709677419355,"0.524737126234395","0.590520588169304","0.594836140459894","0.683130051063973",0.650692423777459,0.645963111598007,"0.698650614985202","0.619645429608837",0.697463723879974,"0.610647953350816",0.607122289991167,0.613584824328299,"0.626673365206097",0.610911108452027,"-8.91558033333333","-10.3351014565217","-10.54974056125","-8.5",23.9143570257143,-9.8855257,"-10.416402","-6.02916333333333",-15.1462808333333,"-10.5091165333333",-13.2163958235294,54.9971183572063,"26.4844192644068",-13.0202854580645
"OC27_003","0","60.5","67.5882352941177","65",63.8,62.7083333333333,"0","41.4",58.5,"69.6470588235294",66.9,120.567185289958,"126.734939759036",69.1423948220065,"0","0.585216653693611","0.603722871955522","0.4624836520521",0.551671269752635,0.645143621559832,"0","0.557335951425616",0.641569287421836,"0.618139337296568",0.600915697162013,0.609159461299807,"0.616770394001667",0.599981729157717,"0","-12.4487652692308","-15.8707657058824","-7.16543",42.28294976,-16.543885375,"0","-15.3733615",-13.5147036666667,"-14.9784201470588",-13.9925547666667,53.6334629304526,"18.9659991285141",-17.5384490161812
"OC28_001","46.1038647342995","34.3688155922039","34.9009900990099","29.7543859649123",43.2491803278688,25.1699846860643,"59.3333333333333","27.7142857142857",36.6864406779661,"25",36.0769230769231,64.7062314540059,"77.0714285714286",38.7927710843373,"0.595065228072158","0.626975831397016","0.638776246493789","0.596308050650979",0.605254902730148,0.665337302726471,"0.618808806650983","0.688844455222101",0.598328250053927,"0.709857302532967",0.593377573828749,0.638503888203818,"0.701427223046307",0.638030145467376,"-56.3375774347826","-66.9788295793103","-74.1434983351485","-61.0508967614035",-41.7102103481803,-161.215260998009,"-65.5476083333333","-61.302304",-61.5549685237288,"-112.494652",-55.5526796192308,11.0633863625223,"11.1371981428571",-93.5601011207229
"OC28_002","45.3515625","37.3543046357616","37.5479452054795","33.2261904761905",39.6971046770601,33.4713541666667,"24.3636363636364","30.2857142857143",40.3697478991597,"41.4716981132075",39.5428571428571,75.253829321663,"61.7213114754098",44.2506426735219,"0.617083566998716","0.608911802415459","0.585619902323752","0.632641729622567",0.614110187183477,0.629850395329175,"0.676692921131241","0.674106433754035",0.608697515994461,"0.625618564611516",0.637807239477741,0.618166987675507,"0.623322442422831",0.622616872541793,"-206.816051710938","-100.578636388477","-108.059665029452","-70.5006054202381",-73.8015673151448,-116.381365438542,"-74.8627017272727","-140.405212857143",-55.9275966970588,"-126.606593505094",-158.059953228571,27.2380697255252,"4.24523231147541",-125.887742443843
