"","B cells_pp38","B cells_pSTAT1","B cells_pSTAT3","B cells_CD36","B cells_E.Cadherin","B cells_VEGF","B cells_pCREB","B cells_pNFkB","B cells_GranzymeB","B cells_Ki67","B cells_CD44","B cells_pERK","B cells_pMAPKAPK2","B cells_pS6","CD4 T cells memory_pp38","CD4 T cells memory_pSTAT1","CD4 T cells memory_pSTAT3","CD4 T cells memory_CD36","CD4 T cells memory_E.Cadherin","CD4 T cells memory_VEGF","CD4 T cells memory_pCREB","CD4 T cells memory_pNFkB","CD4 T cells memory_GranzymeB","CD4 T cells memory_Ki67","CD4 T cells memory_CD44","CD4 T cells memory_pERK","CD4 T cells memory_pMAPKAPK2","CD4 T cells memory_pS6","CD4 T cells naive_pp38","CD4 T cells naive_pSTAT1","CD4 T cells naive_pSTAT3","CD4 T cells naive_CD36","CD4 T cells naive_E.Cadherin","CD4 T cells naive_VEGF","CD4 T cells naive_pCREB","CD4 T cells naive_pNFkB","CD4 T cells naive_GranzymeB","CD4 T cells naive_Ki67","CD4 T cells naive_CD44","CD4 T cells naive_pERK","CD4 T cells naive_pMAPKAPK2","CD4 T cells naive_pS6","CD4 T cells regulatory_pp38","CD4 T cells regulatory_pSTAT1","CD4 T cells regulatory_pSTAT3","CD4 T cells regulatory_CD36","CD4 T cells regulatory_E.Cadherin","CD4 T cells regulatory_VEGF","CD4 T cells regulatory_pCREB","CD4 T cells regulatory_pNFkB","CD4 T cells regulatory_GranzymeB","CD4 T cells regulatory_Ki67","CD4 T cells regulatory_CD44","CD4 T cells regulatory_pERK","CD4 T cells regulatory_pMAPKAPK2","CD4 T cells regulatory_pS6","CD8 T cells_pp38","CD8 T cells_pSTAT1","CD8 T cells_pSTAT3","CD8 T cells_CD36","CD8 T cells_E.Cadherin","CD8 T cells_VEGF","CD8 T cells_pCREB","CD8 T cells_pNFkB","CD8 T cells_GranzymeB","CD8 T cells_Ki67","CD8 T cells_CD44","CD8 T cells_pERK","CD8 T cells_pMAPKAPK2","CD8 T cells_pS6","Fibroblasts_pp38","Fibroblasts_pSTAT1","Fibroblasts_pSTAT3","Fibroblasts_CD36","Fibroblasts_E.Cadherin","Fibroblasts_VEGF","Fibroblasts_pCREB","Fibroblasts_pNFkB","Fibroblasts_GranzymeB","Fibroblasts_Ki67","Fibroblasts_CD44","Fibroblasts_pERK","Fibroblasts_pMAPKAPK2","Fibroblasts_pS6","Myeloid DCs_pp38","Myeloid DCs_pSTAT1","Myeloid DCs_pSTAT3","Myeloid DCs_CD36","Myeloid DCs_E.Cadherin","Myeloid DCs_VEGF","Myeloid DCs_pCREB","Myeloid DCs_pNFkB","Myeloid DCs_GranzymeB","Myeloid DCs_Ki67","Myeloid DCs_CD44","Myeloid DCs_pERK","Myeloid DCs_pMAPKAPK2","Myeloid DCs_pS6","Myeloid Granulocytes_pp38","Myeloid Granulocytes_pSTAT1","Myeloid Granulocytes_pSTAT3","Myeloid Granulocytes_CD36","Myeloid Granulocytes_E.Cadherin","Myeloid Granulocytes_VEGF","Myeloid Granulocytes_pCREB","Myeloid Granulocytes_pNFkB","Myeloid Granulocytes_GranzymeB","Myeloid Granulocytes_Ki67","Myeloid Granulocytes_CD44","Myeloid Granulocytes_pERK","Myeloid Granulocytes_pMAPKAPK2","Myeloid Granulocytes_pS6","Myeloid M1 macrophages_pp38","Myeloid M1 macrophages_pSTAT1","Myeloid M1 macrophages_pSTAT3","Myeloid M1 macrophages_CD36","Myeloid M1 macrophages_E.Cadherin","Myeloid M1 macrophages_VEGF","Myeloid M1 macrophages_pCREB","Myeloid M1 macrophages_pNFkB","Myeloid M1 macrophages_GranzymeB","Myeloid M1 macrophages_Ki67","Myeloid M1 macrophages_CD44","Myeloid M1 macrophages_pERK","Myeloid M1 macrophages_pMAPKAPK2","Myeloid M1 macrophages_pS6","Myeloid M2 macrophages_pp38","Myeloid M2 macrophages_pSTAT1","Myeloid M2 macrophages_pSTAT3","Myeloid M2 macrophages_CD36","Myeloid M2 macrophages_E.Cadherin","Myeloid M2 macrophages_VEGF","Myeloid M2 macrophages_pCREB","Myeloid M2 macrophages_pNFkB","Myeloid M2 macrophages_GranzymeB","Myeloid M2 macrophages_Ki67","Myeloid M2 macrophages_CD44","Myeloid M2 macrophages_pERK","Myeloid M2 macrophages_pMAPKAPK2","Myeloid M2 macrophages_pS6","Myeloid Monocytes_pp38","Myeloid Monocytes_pSTAT1","Myeloid Monocytes_pSTAT3","Myeloid Monocytes_CD36","Myeloid Monocytes_E.Cadherin","Myeloid Monocytes_VEGF","Myeloid Monocytes_pCREB","Myeloid Monocytes_pNFkB","Myeloid Monocytes_GranzymeB","Myeloid Monocytes_Ki67","Myeloid Monocytes_CD44","Myeloid Monocytes_pERK","Myeloid Monocytes_pMAPKAPK2","Myeloid Monocytes_pS6","Tumor non-proliferating_pp38","Tumor non-proliferating_pSTAT1","Tumor non-proliferating_pSTAT3","Tumor non-proliferating_CD36","Tumor non-proliferating_E.Cadherin","Tumor non-proliferating_VEGF","Tumor non-proliferating_pCREB","Tumor non-proliferating_pNFkB","Tumor non-proliferating_GranzymeB","Tumor non-proliferating_Ki67","Tumor non-proliferating_CD44","Tumor non-proliferating_pERK","Tumor non-proliferating_pMAPKAPK2","Tumor non-proliferating_pS6","Tumor proliferating_pp38","Tumor proliferating_pSTAT1","Tumor proliferating_pSTAT3","Tumor proliferating_CD36","Tumor proliferating_E.Cadherin","Tumor proliferating_VEGF","Tumor proliferating_pCREB","Tumor proliferating_pNFkB","Tumor proliferating_GranzymeB","Tumor proliferating_Ki67","Tumor proliferating_CD44","Tumor proliferating_pERK","Tumor proliferating_pMAPKAPK2","Tumor proliferating_pS6","Vessel_pp38","Vessel_pSTAT1","Vessel_pSTAT3","Vessel_CD36","Vessel_E.Cadherin","Vessel_VEGF","Vessel_pCREB","Vessel_pNFkB","Vessel_GranzymeB","Vessel_Ki67","Vessel_CD44","Vessel_pERK","Vessel_pMAPKAPK2","Vessel_pS6"
"S01_1","0.081124839863814","0.118259163813228","0.111203964093654","0.142899040556838","0.11654859570568","0.165157301377686","0.277594080294337","0.238333668618192","0.354925360168353","0.0441386615419549","0.221027484950818","0.0467126435388029","0.189409498480681","0.949679677290911","0.101855104164966","0.106033681439941","0.107555123765418","0.185229182486847","0.1499220001413","0.185066205803595","0.28735203884873","0.297098014337278","0.456649446783793","0.0838215478278332","0.262116341825161","0.0395406950015664","0.213831118292052","0.912587848962297","0.09389278591646","0.146955923272638","0.114389004419865","0.173519009490489","0.141075371833535","0.152777212584616","0.323802337986971","0.317686939897519","0.489425906722539","0.0798976044427143","0.312716865197478","0.0462353743984082","0.197321064231087","1.05096584302296","0.0999636453928344","0.102241040506442","0.111208084047323","0.155300085316524","0.127840217291579","0.300871139581987","0.282939901808833","0.279928161023133","0.357554292100346","0.198673910243233","0.215224138859964","0.0392202854949927","0.210569380297312","1.0203855075066","0.110633800676226","0.0966186859215267","0.103627759656053","0.245817380217332","0.179525040268781","0.227250899626545","0.34142951336532","0.316545973174176","0.514202072231532","0.0670455942562391","0.288831104609935","0.0533042578011549","0.24283835857184","0.980285456091759",0.122876339185345,0.105516808822619,0.112437268938356,0.131678839279635,0.121455087498447,0.130127777833517,0.264531204304668,0.303404205979954,0.551123143135072,0.0729276731850508,0.154010763740785,0.0333910623111331,0.179747844553424,1.15014729425946,"0.104843648075483","0.108782897448947","0.108907150185645","0.283415374933545","0.157912138334898","0.156861521840949","0.399430154001857","0.393290373931289","0.297096098444115","0.0457231693744262","0.219319190892616","0.0480509604719933","0.266759932079541","1.34989498783596","0.111732516616655","0.112099579275044","0.105462152860392","0.205232944185534","0.161170349092828","0.190219249729395","0.489937991192788","0.319960843672773","1.10167387190638","0.102256791277687","0.173074866207526","0.0439700088777408","0.232093791720211","0.974090851241886",0.107698051858977,0.108798193086711,0.105688238630259,0.269242650327331,0.174341225206149,0.19476683168717,0.426918529437938,0.383241226854308,0.481853126374559,0.0703134245652245,0.211124171717067,0.0444381304450089,0.268173644000805,1.38225109674669,0.100356011829011,0.104814076883441,0.10649045284047,0.259957078581825,0.16151222653224,0.172093014329876,0.352203120980057,0.367264695350176,0.30845551010381,0.0436168034558284,0.205060217672493,0.0450209437007428,0.250357102450687,1.34820807524573,"0.0927416655465926","0.106377713278024","0.098622578495057","0.342138033380982","0.170547302373079","0.199026303082606","0.393948558694594","0.447240533660519","0.457731522903617","0.0572872802672815","0.237852773078912","0.0472144544907828","0.258761659072048","1.32723434748705",0.108093447446381,0.0958874905517408,0.104216155107119,0.0887958404761132,0.345645250092505,0.259682885671146,0.636513063609031,0.395248963155029,0.377866355269174,0.124036426522184,0.3641114512161,0.0479341568700671,0.336269076126414,1.73664045824477,"0.115880153565247","0.116329400653323","0.104641353276465","0.0949998409283325","0.364225652749273","0.25096069863635","0.453034670677756","0.401704852890028","0.438251731867071","0.522366335233834","0.408727907524061","0.0459969854582881","0.291410497400337","1.81589300106955",0.102341241263498,0.0980896144411339,0.1050343360628,0.375577452411725,0.172253421226358,0.166515437645399,0.389470799336009,0.363388349536113,0.383146674437724,0.0635389584159481,0.136294426989509,0.0465207359591294,0.278874918768248,1.14335389234366
"S01_2","0.125043124740673","0.0925983058900204","0.143754000726715","0.218229306316748","0.172270762902874","0.207348562463512","0.87813987463648","0.401352480763704","0.496470889539232","0.1415018287996","0.229711205567478","0.0494216491420369","0.350131313700259","1.44607832677676","0.125764789730049","0.107815793839109","0.121136640212508","0.216536785471323","0.160768094839478","0.223951299262495","0.533218851831312","0.393880754376803","0.55085633439295","0.174428499479538","0.295639380003073","0.0534914178257794","0.309305172392725","1.11087381625081","0.113568353796005","0.0914922990848477","0.12360938102718","0.228967635923648","0.164343808659672","0.262425010747693","0.650782967965394","0.442056015894221","0.429444669082742","0.179799947988684","0.382001561819161","0.0760479904407403","0.373450810510012","1.16925165580457","0.0815210103128374","0.101965603858442","0.120969714025897","0.194689441568571","0.173814438816736","0.33499317945771","0.657778210336428","0.395533709485668","0.441881285788258","0.147768236423875","0.259450246484217","0.0509214671572187","0.368578847149677","1.11021824394047","0.114925203438236","0.120664278867578","0.136058444209793","0.239986255150846","0.237537739947269","0.266635579064762","0.790827085455379","0.422749786920493","0.727561125156354","0.179022563274439","0.387955045635743","0.0695044889806928","0.350560525820321","1.54684481283743",0.104636914439473,0.0891318597136663,0.106197072675663,0.146242257253373,0.131116393149465,0.185743035023777,0.472873238843784,0.367034996373909,0.506092115860627,0.0943169027983215,0.159230145350141,0.0517391169752491,0.271540872045949,0.996300827967943,"0.115606188163117","0.126958083578743","0.13077510186629","0.361664319290992","0.164112599843786","0.208058916946372","0.657366860076289","0.469589068672211","0.325641648589638","0.0715247622548947","0.289988836533431","0.0461663244528567","0.340680177283982","1.54185195747846","0.127017926692294","0.123055421445658","0.120906832224385","0.234071334846254","0.177282704490201","0.221123013299928","0.824460422771083","0.410586362841467","1.36476580042257","0.165508685641662","0.224530551870981","0.0613190164912394","0.3076481990508","1.33873280227157",0.108150595113566,0.108000435406523,0.123694845480732,0.266380260332133,0.167783591917514,0.227825601363695,0.630193216505252,0.463850030638149,0.452590246752283,0.102695431919958,0.26070144527847,0.0543328801375466,0.317017369074102,1.60548691415126,0.109948718558589,0.114653658378143,0.107341009072337,0.257602975319199,0.162609855335382,0.211184896453634,0.609489402700202,0.450804256171031,0.44537972422099,0.08377557167799,0.231827977697095,0.0537911849275497,0.310983007512035,1.39001152045025,"0.100431945626141","0.113131181749081","0.115418790448672","0.423191290185858","0.179610224130274","0.282294841901897","0.766046569379029","0.508470361326705","0.460671679600597","0.0876523220195307","0.263612643087483","0.0575240579364096","0.344730458025365","1.52207159341026",0.144016277020735,0.105186089066325,0.1250821325405,0.126705351228774,0.560055689778247,0.391080934483073,1.45916644504331,0.660778962202448,0.26231562368228,0.101781374978518,0.372547046983755,0.0654063300564512,0.525904756896654,2.14486181438597,"0.129340132328607","0.098299109165689","0.113568484874545","0.123591308014005","0.538120439497148","0.316328965750752","1.42085047295985","0.740998575443604","0.272385228206633","0.722085053711224","0.412989787773951","0.0678993513610511","0.662061844055959","2.67537430984042",0.110629550899338,0.113967220906364,0.127114513454816,0.202287964589875,0.150563641272518,0.206898534348679,0.583486513452994,0.427786462007648,0.449222246231204,0.122597577626188,0.165809271332035,0.0550929586017951,0.336692864892918,1.36687586587031
"S01_3","0.169217616752184","0.13140764775819","0.107544818720046","0.121389680034368","0.157831903899119","0.250499565631997","0.752627208894488","0.389804266917848","0.647067221792659","0.19337728819636","0.373785221357087","0.063415296010859","0.287247989616077","1.32448717390719","0.0928257884489878","0.118977449379071","0.128462680954849","0.169181534404436","0.152329996312488","0.258403465122941","0.454722443565332","0.376809901379826","0.517405703464512","0.126424933143792","0.369493687550759","0.0548355550640621","0.245798930486214","0.949868900387982","0.10358571476461","0.0952537786950515","0.100427122344921","0.159486044596437","0.172454623823924","0.230328442881151","0.536416130548229","0.38320350982919","0.407268939082096","0.171921992923538","0.425495448965809","0.0511930352502552","0.240392902465027","1.13044704873616","0.115643586061367","0.127116524002574","0.145262911304942","0.126423235472598","0.149885219159737","0.191789499412662","0.341586430275561","0.33071774395821","0.188352571435302","0.19386197501418","0.256087507264149","0.0422948960590022","0.237336820421312","0.823880212956612","0.0894225725228946","0.143061958078655","0.113720821346589","0.123518802403604","0.199720186064333","0.282754602833827","0.510634784121311","0.363036577373018","0.707415665097049","0.14519474252639","0.445023622937346","0.0355650274611428","0.25868173109598","1.12101770232148",0.0803975289946165,0.0813811375512051,0.0892593220000899,0.117842426064089,0.121724049998864,0.166061367897235,0.372214114553073,0.322252176376449,0.150205988619705,0.0957666669622425,0.149023685567223,0.044846346830599,0.249710439647781,0.961781984467571,"0.0994159346922917","0.0993376578491139","0.103474961660498","0.189366227484483","0.173431832723464","0.185466813699336","0.503757711672187","0.358259783741782","0.249623954066803","0.0596959220833985","0.380781278341028","0.0557385241577266","0.250463834494583","1.09387609964977","0.106222198346659","0.118191429483197","0.0994558315246224","0.16628168420926","0.173215671153272","0.197492053250137","0.745505436937379","0.372747275841142","1.31549212843756","0.159051766055113","0.285426550238489","0.0521152500823599","0.275254880979131","1.17208950099216",0.0938910910427298,0.107027792116291,0.112886108400501,0.192352490435277,0.180930973667213,0.227431809686689,0.579580763560708,0.415555673685952,0.318063660711989,0.0960400940174435,0.394069144262239,0.0588312896568196,0.301346429318845,1.16941276888373,0.104777930116273,0.115963777481142,0.108204304876576,0.1761511013536,0.209624521329926,0.230737064829454,0.560246494532533,0.425446993783622,0.263221925225756,0.0803244475758569,0.278175652653899,0.0507772712536151,0.280114115127243,1.2290710886403,"0.0992560718251262","0.115976289945782","0.118458728770628","0.226979085194808","0.230646400591988","0.26827720968471","0.671541722164616","0.466733969384165","0.322282259482717","0.116356861461366","0.418269009376664","0.0536145413849887","0.327558347077625","1.13490493895291",0.131014477414302,0.107889568386816,0.114953303399085,0.131318622020452,0.626230262047559,0.481034103082856,1.30539163150122,0.555336824914417,0.251914411325174,0.082912621271764,0.194622617131164,0.0677931054732184,0.463554141767354,2.01482966944732,"0.131607432722225","0.096482577460439","0.0952456781388517","0.129473223490728","0.620585626349605","0.350435706872237","1.32016500112916","0.633919143319132","0.250476055459651","0.63427918996668","0.371507532409015","0.0607361348983691","0.646185332111547","2.75638535053949",0.0975896897708377,0.0946886595106428,0.108411849350244,0.225404244682122,0.166212377218901,0.206895362986882,0.476865381599925,0.34803647397998,0.296366558429747,0.0838554097032859,0.186332596174534,0.0503040707547198,0.287020424821637,1.17387691752524
"S02_1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0964571081383687","0.104744640777205","0.0981843214703766","0.138943443838611","0.137798345171639","0.233338228013768","0.227790717988015","0.20925731783276","0.113573877748976","0.0967187297299832","0.319874568280792","0.0421075178081018","0.218126048527611","0.367434689207872","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0792704843140631","0.0884900340127844","0.105121010904622","0.069633542230856","0.0941635769802821","0.151614833708821","0.183621848659324","0.254559212909805","0.124175268008384","0.0748438879904509","0.134249006977274","0.0274217107265202","0.218709597974382","0.285056796008336","0.077245175721096","0.150097339456451","0.0338924069993115","0.196138787587186","0.0513418011765121","0.139559913570151","0.0747527990462946","0.214453993473119","0.774978792436497","0.0909752311533657","0.65672327802531","0.0102033734437292","0.187311718953056","0.489183243819657",0.137678258768372,0.0697505030733604,0.0875224302106373,0.122444580074515,0.102863628624814,0.139514638822253,0.1745304702754,0.241035464257072,0.191294416991802,0.0974992026972446,0.164765724486842,0.0293621708626583,0.207391183093074,0.317145111160073,"0.0706832139319445","0.0715739815107419","0.0995245167492751","0.24085291819846","0.163282231977283","0.208682152429357","0.366287040627138","0.288444356958106","0.182162323743821","0.0362453339712973","0.280224713682413","0.046287275745185","0.316113287502392","0.449877917955691","0.0809129120609633","0.100067627483012","0.105216224129274","0.178197022926419","0.150599014562919","0.258614755314973","0.767789120449812","0.324943367481166","0.424782238182953","0.0544655715437845","0.230339493208034","0.0499163142730432","0.269130057239364","0.58195261862361",0.0920092720506794,0.092294785849576,0.0984392837384577,0.280542037501832,0.167393483217199,0.212594478628129,0.276447048473292,0.321304176469693,0.231441007217171,0.0513233503060815,0.33959969347871,0.0292056534538379,0.220238610959631,0.483460947125522,0.0901712801736293,0.0942283984629761,0.12015120729368,0.288574700473849,0.182671644951334,0.183534175703723,0.297896151285553,0.261934914471747,0.140404432056714,0.0527671164267798,0.272397184792299,0.0351923709890764,0.221782667536552,0.411517349189283,"0.0832211311546489","0.0903357426813578","0.087618452028264","0.427531575760686","0.130422110591616","0.206490427898403","0.219313034650903","0.247928347622292","0.291582651023587","0.0550815073034129","0.328701199318908","0.0421387542520933","0.182164649221708","0.557865030655795",0.0978078652220506,0.106229599268279,0.10704814485947,0.112286413052358,0.494500073401603,0.43415155859927,0.388101396427344,0.461325451282183,0.226435483153773,0.11523056538995,0.785698635350088,0.0634990898047856,0.285762964854494,0.469994167658988,"0.102049944077155","0.104954042125986","0.124230162799749","0.115999429069235","0.477793935812752","0.382844260185192","0.407072567740915","0.483533553877912","0.24216321319591","0.604541183936266","0.984492629019076","0.07045811475426","0.28684181521148","0.489851909247997",0.0855009647360117,0.0877514518308206,0.0882933344400344,0.19537120288256,0.122531792557209,0.149900509274594,0.192112810438583,0.242525008581078,0.177491356034899,0.0867470577875813,0.143710284185418,0.032396869502466,0.205410616911057,0.349483908503579
"S02_2","0.0955283760232629","0.093760811937915","0.104099766170044","0.121712773515414","0.116080678379525","0.184143877228269","0.207684975581167","0.26655967564487","0.187735448132247","0.0392648742942887","0.146998569561886","0.0359788372647425","0.197348231639647","0.720108585955904","0.0982550940896132","0.110740948450853","0.124179022023651","0.142648280426454","0.133488053973842","0.18967284232821","0.209781677611072","0.27397575457374","0.206798328753359","0.0941207003913403","0.251016856872887","0.040644304280938","0.216555686148131","0.519815875975105","0.0868513990010152","0.147756299804221","0.143976012025332","0.156591884948631","0.12673983165329","0.238297073550824","0.268964005780725","0.294237851753565","0.236724197862099","0.174945410612104","0.36906984978926","0.0404304325267033","0.232947934498889","0.682880541844552","0.0855303765169667","0.0994495738456425","0.12436169252181","0.141307348375945","0.1439503955601","0.248059690151441","0.307405267865136","0.333674508782835","0.205783157529764","0.245739610047198","0.213802010373713","0.0493648357107368","0.260370428345804","0.583010291636706","0.0859455614627456","0.110851849122902","0.117202593979468","0.126705160440706","0.190163584540063","0.263072952556518","0.229304530697432","0.310386227054947","0.403210954872153","0.128489862557918","0.305207965200576","0.0490705215253574","0.217637345409233","0.782344217273855",0.103522420227358,0.0911066305204244,0.110086780841093,0.128768681406006,0.120635005744104,0.207422136514812,0.240600529502031,0.36307976351988,0.346430318701826,0.0907117351184754,0.172278665850291,0.0452420067583069,0.219558985252978,0.989046197070471,"0.11316952832262","0.106382986959189","0.113480031991696","0.221594437732071","0.173951488613254","0.198490381259792","0.2407619888009","0.366855672662254","0.196855921306116","0.0604216191775352","0.330318600289363","0.0482478009112568","0.228796754527736","1.01003365774525","0.0927628858668522","0.130723935211369","0.123740922300081","0.166569670481325","0.170393221605842","0.279265760108248","0.767288080930115","0.405082813202378","0.586922415627533","0.0969477380218913","0.18823547930252","0.0533723722410088","0.290693732282698","0.859125268808437",0.100306102363957,0.101696867781902,0.115567866842959,0.249541769373373,0.14710212764739,0.217657885658478,0.225116157497562,0.347904236437583,0.413973697167613,0.106060887146343,0.277132941071483,0.0471274497213505,0.219816689631526,0.95046598020645,0.101701922533788,0.0983250110975225,0.110952736260602,0.188386497696041,0.147699019965177,0.201503657608051,0.22992763881566,0.371658850879823,0.26122053957203,0.0934461164548412,0.207345941757301,0.0429153536071485,0.229327338364404,0.98417097794345,"0.107101522407301","0.125613831157384","0.14334204475204","0.353312663936273","0.159516449600801","0.21791645930956","0.271058790161484","0.408596505610369","0.315274980119203","0.0460256178475535","0.250850988509413","0.0481360699209095","0.234620376701205","0.974417595242846",0.103799372828755,0.111626041203343,0.134577541950909,0.120994846839661,0.453080807563071,0.324991147995161,0.255484124902044,0.426750137318669,0.209998408728142,0.091098362944843,0.205975673559423,0.050474400782837,0.232602805815228,1.69698470179328,"0.105949362513817","0.10883839105396","0.163821949748016","0.124029391688849","0.439495694792974","0.31795034725246","0.289767715991981","0.525413381175553","0.174732004778564","0.663885280787224","0.378645568723514","0.0476683399228995","0.273493367668947","2.11387869152341",0.099094466292262,0.0981208309834293,0.138206812365882,0.363595055943105,0.168748038939063,0.209918817096374,0.257456073554716,0.385132177547538,0.289231200159534,0.13477638117824,0.132200902280414,0.044408408764552,0.250661040844253,1.02930192059765
"S02_3","0.086782050066468","0.0848769385922157","0.084307282477985","0.109758658723403","0.111984168942817","0.178723711326811","0.207446494471857","0.257454467803452","0.0983677335888564","0.0348256767135332","0.222341371346456","0.0652067879730457","0.199078569039323","0.569630372126831","0.0800390795399575","0.0885875517558516","0.130465602914581","0.141861710363341","0.120026344622562","0.194864797176758","0.107545099293441","0.257867670860552","0.144540580617487","0.0618382615684347","0.377028604907032","0.0477199536020444","0.207854472902684","0.437970114932948","0.0853891996375071","0.124613178092795","0.120192521454114","0.134755298235254","0.151480476541648","0.159880163097604","0.121414428358802","0.256301640242821","0.10033047617131","0.0743765398162097","0.499343653736707","0.0675160423254132","0.287779595888989","0.424212968455462","0.0983333754366238","0.1269206285806","0.125115869658339","0.127883964982547","0.115298784187524","0.168571386399349","0.164723399240873","0.242365418810364","0.108980654356576","0.154897963911937","0.259730844736394","0.0496279601638288","0.315637986592614","0.459774018018651","0.0905641595895817","0.0986338563894488","0.112972045697762","0.119892695466072","0.307130337186524","0.316481075773693","0.147811972538411","0.325782709798229","0.488720450037757","0.138137702165627","0.3849566872864","0.0540472137141405","0.222191196425588","0.722395492857354",0.0901538546528038,0.0942901737101722,0.104955349983129,0.107557379360339,0.11245601957252,0.170600062778461,0.168098925785322,0.325873855747388,0.148761262245328,0.0657879916952195,0.165898892883892,0.0386696904893617,0.217820809702085,0.733675255713584,"0.152965777540428","0.083505183564992","0.117664962646994","0.1749151151822","0.207667949186477","0.200351779276049","0.139114785625209","0.381219674118677","0.130249797747374","0.0348196761344011","0.258013750764089","0.0550318831010272","0.242836691997052","0.742803922123236","0.0757141542946976","0.181470741388069","0.106596752430316","0.163561331130307","0.147575016982989","0.245594749419889","0.960774068207598","0.408353240018313","0.209795758207107","0.0268560300564907","0.281532023349333","0.0432026806280891","0.356158616868496","0.594646905729625",0.0997237426201708,0.10882670344875,0.101306964754634,0.213282375561694,0.202372163612417,0.249719052331991,0.166998872232642,0.374016931346212,0.269490071950245,0.0744863921403089,0.365811737089565,0.0542127445311262,0.237868332985183,0.730947569142336,0.0912379784059039,0.0969865751189218,0.110407602465071,0.140836906978431,0.279405679205377,0.245669414998971,0.145044211550337,0.362231346117123,0.287685657242779,0.163225070154697,0.330531036062629,0.0519251196009877,0.243650087730799,0.869973993477621,"0.0848814480396988","0.112924874881378","0.064744349258654","0.329141353649411","0.22155183724786","0.228562407909618","0.266535208264618","0.344002709067293","0.151747896508236","0.039429507263888","0.38111714916888","0.0541704330590209","0.178362237038003","0.620545453327929",0.109127416509326,0.112634926878307,0.149937070646509,0.111894774124528,0.606671725521451,0.419374784920643,0.319993878321424,0.457785034404538,0.172382523191121,0.0728165353873546,0.165536972552454,0.053476587273019,0.250404813087381,1.3282474554221,"0.103705642870186","0.102069035955614","0.149276554043665","0.110145973720119","0.526876504007995","0.358754377710829","0.254088316110421","0.513139395166284","0.217388678862538","0.871659950450392","0.315870920569223","0.0600755720126176","0.276525947362131","1.53946689677079",0.0879140750772755,0.0833374921076433,0.115502516143663,0.23264253149563,0.173053275229107,0.231272235154923,0.174803150328091,0.345711877329359,0.195335666817424,0.0580628851780584,0.235479927157133,0.052570465254606,0.240122535393708,0.739959082318341
