"","B cells_area","CD4 T cells memory_area","CD4 T cells naive_area","CD4 T cells regulatory_area","CD8 T cells_area","Fibroblasts_area","Myeloid DCs_area","Myeloid Granulocytes_area","Myeloid M1 macrophages_area","Myeloid M2 macrophages_area","Myeloid Monocytes_area","Tumor non-proliferating_area","Tumor proliferating_area","Vessel_area","B cells_eccentricity","CD4 T cells memory_eccentricity","CD4 T cells naive_eccentricity","CD4 T cells regulatory_eccentricity","CD8 T cells_eccentricity","Fibroblasts_eccentricity","Myeloid DCs_eccentricity","Myeloid Granulocytes_eccentricity","Myeloid M1 macrophages_eccentricity","Myeloid M2 macrophages_eccentricity","Myeloid Monocytes_eccentricity","Tumor non-proliferating_eccentricity","Tumor proliferating_eccentricity","Vessel_eccentricity","B cells_celldistance","CD4 T cells memory_celldistance","CD4 T cells naive_celldistance","CD4 T cells regulatory_celldistance","CD8 T cells_celldistance","Fibroblasts_celldistance","Myeloid DCs_celldistance","Myeloid Granulocytes_celldistance","Myeloid M1 macrophages_celldistance","Myeloid M2 macrophages_celldistance","Myeloid Monocytes_celldistance","Tumor non-proliferating_celldistance","Tumor proliferating_celldistance","Vessel_celldistance"
"S13_1","64","51.1818181818182","51.4210526315789","30.3333333333333","58.4137931034483",42.3090909090909,"63.1578947368421","36.6666666666667",59.08,50.8311688311688,"58.5",109.331202046036,"92.7666666666667",52.7086834733894,"0.7891751","0.640943490909091","0.617187410526316","0.497919066666667","0.579181168965517",0.667127287832168,"0.672485252631579","0.638239355555556",0.641115746666667,0.646640662337662,"0.644835095",0.656207616624041,"0.638398923333333",0.648866041246499,"-69.79707","-34.1177989090909","-54.5281610526316","-43.2814433333333","-9.55595282413793",-30.4486198833566,"-10.9162828421053","-31.5836353333333",-13.2572218798933,-33.6532608311688,"1.97301435",32.045680842743,"13.6137158333333",-25.8000297392997
"S13_2","40.1481481481481","42.7090909090909","37.5833333333333","38.2380952380952","38.9413407821229",32.8805970149254,"33.5789473684211","34.75",41,35.6585365853659,"33.6785714285714",77.6315789473684,"84.25",43.76401179941,"0.605828696296296","0.562545085454545","0.582280548333333","0.572107266666667","0.597963206703911",0.657303870199005,"0.613290357894737","0.609755033333333",0.621828738,0.617993574390244,"0.608185582142857",0.667233554093567,"0.6834343",0.619384285722714,"-135.048909444444","-112.548858181818","-108.662871","-109.635098095238","-106.027652187709",-138.480044505307,"-81.8232434736842","-98.8425965166667",-91.62622697,-96.3184922548781,"-60.2045249035714",19.3655987833333,"11.2194677",-68.294826474236
"S13_3","41","55.9615384615385","53.75","71.125","66.5891472868217",53.024861878453,"61.4","56.6",66.6453488372093,54.9791666666667,"56.1728395061728",88.9539748953975,"87.314465408805",60.1769784172662,"0.7854392","0.618498","0.63839215","0.49959315","0.641552611627907",0.65849110718232,"0.63855442","0.68347302",0.629111142441861,0.606459116666667,"0.627193754320988",0.617207806035565,"0.63478123081761",0.648993581007194,"-32.99546","-35.9478712692308","-27.8936525","-42.463722625","-10.9302058354264",-25.7658847033149,"-16.04578701","-1.69875904",-11.8017680047093,-18.8831518283333,"-7.87518771728395",17.0621518893959,"10.0239949433962",-25.6177502928489
"S14_1","80","62.8","86","47.5","55.2",69.3846153846154,"86.3666666666667","67",76.7391304347826,73.2033898305085,"60",82.4084930477264,"92.6",69.4251592356688,"0.8611699","0.71003204","0.5974409","0.36786595","0.51215314",0.751459628994083,"0.6532417","0.7681099",0.610286843478261,0.616350010169492,"0.59656722",0.653099399158211,"0.62030046",0.70819351656051,"-6.985509","-25.0516996","1.862839","-24.429122","-25.0896878",-30.0125275893491,"12.6231364","-16.60879",23.1119856086957,16.4449839372881,"23.57419843",23.8717497613679,"27.686656",-20.2580891435987
"S14_2","32.6666666666667","57.1935483870968","57.5555555555556","60.6315789473684","55.1052631578947",54.7393617021277,"64.0175438596491","54.8757281553398",62.6416666666667,61.2283950617284,"73.8620689655172",106.038681948424,"91.7196261682243",60.7453703703704,"0.731507666666667","0.603695051612903","0.589177377777778","0.637292847368421","0.639661773684211",0.654622536702128,"0.620973756140351","0.620587136699029",0.627971251666667,0.647056983333333,"0.615899248275862",0.647819497421203,"0.638705668224299",0.651293844074074,"-95.17664","-59.2592289677419","-48.8131306666667","-59.2015453684211","-69.4266068421053",-34.9915164734043,"-25.827321245614","-40.0892352586408",-26.1515711675,-33.1373350617284,"-10.6345669689655",21.7683589129083,"17.1076822299065",-29.9466902789043
"S14_3","0","63.5714285714286","0","40","84",53.65,"81.5217391304348","60.5952380952381",80.9333333333333,71.88,"68.25",93.5287511230907,"100.478260869565",72.0776255707762,"0","0.6620737","0","0.80178335","0.6921889",0.63507444,"0.605457213043478","0.648712261904762",0.658588753333333,0.645258712,"0.651359525",0.656014912610063,"0.649735756521739",0.629068708219178,"0","-86.1173766857143","0","-12.9572935","-5.97284713333333",-39.3227086,"-22.6770602347826","-43.5431903261905",-14.7762446733333,-41.60330638,"-16.98814925",-14.1995454505436,"-8.55287999347826",-30.6595807354795
"S15_1","64","0","0","124","81.5294117647059",93.2839506172839,"58","43.8",75.9302325581395,85,"62.9523809523809",135.945730247406,"172.578313253012",102.72997032641,"0.5965547","0","0","0.8512441","0.567850535294118",0.659296310699588,"0.5522865","0.74130328",0.653367865116279,0.601781630769231,"0.611390796904762",0.61477334197925,"0.608920342971888",0.660854059347181,"31.208","0","0","-48.86003","7.26265324852941",-13.5498340798354,"-20.387679","-13.1148852",-0.0765392200000001,2.56125530769231,"1.00339264285714",17.6749780587175,"16.8039160200803",-17.5393992937685
"S15_2","61.125","65.84","64.8571428571429","82.7368421052632","80.4090909090909",65.9467213114754,"70.3","87.6666666666667",73.2156862745098,75.3294117647059,"60.4385964912281",108.951589595376,"117.922155688623",72.464,"0.595596275","0.582982276","0.569129585714286","0.631814615789474","0.623084493939394",0.66943476352459,"0.583059955","0.845254733333333",0.622721756862745,0.614731434117647,"0.623994347368421",0.628296423822254,"0.624578251497006",0.6638622408,"-3.29728665","-12.30245652","-7.28877942857143","-11.4416921578947","6.33049776363636",-12.0838863434426,"-7.967303005","-23.2915416666667",-4.27319107254902,-5.77357463235294,"-3.26372867359649",15.8363269114451,"12.7047824125749",-11.167044356
"S15_3","82","71.4705882352941","52.3333333333333","60.3333333333333","75.7142857142857",72.8888888888889,"65.25","64.2903225806452",77.4,75.7066666666667,"75.030303030303",119.573502722323,"137.925311203319",81.9150227617602,"0.7521759","0.720221576470588","0.591198066666667","0.633624466666667","0.592863660714286",0.655459575555556,"0.610519925","0.562417877419355",0.616491395,0.612582937333333,"0.642120372727273",0.632481852722323,"0.639122850622407",0.635802613657056,"-25.358682","-18.2940315882353","-5.99821666666667","-20.2708741666667","-4.95485175",-12.06007459,"-9.482547","-20.7525720967742",-12.421391725,-10.807844968,"-4.96283852378788",12.9534910417423,"13.6374664900415",-15.5897298362671
"S16_1","69.2857142857143","58.8229166666667","53.0769230769231","47.8571428571429","56.6454545454545",56.6279926335175,"57.7619047619048","79.2916666666667",68.8166666666667,62.4651162790698,"52.0769230769231",92,"0",69.9137931034483,"0.640454771428571","0.589327909375","0.579842792307692","0.590098028571429","0.596815577272727",0.647751027458563,"0.594981626904762","0.567008220833333",0.61614714,0.621679437209302,"0.637199356410256",0.7162585,"0",0.644053146674877,"-127.928054285714","-199.73613096875","-178.584582307692","-258.238776571429","-226.340592946364",-323.211910902394,"-353.822998833333","-390.583853333333",-251.840898426667,-329.246843372093,"-348.728780505128",5.3200818,"0",-324.076299826108
"S16_2","30","49.9565217391304","62.25","63.125","51.9397590361446",51.7007874015748,"57.2075471698113","57.2222222222222",57.3658536585366,60.80625,"62.4878048780488",88.1046959199384,"85.9240506329114",58.7875751503006,"0.7111579","0.587842948695652","0.5845783125","0.61950575","0.611234008674699",0.676502335958005,"0.652861883018868","0.615465051851852",0.649148819512195,0.626050666875,"0.63590683902439",0.620974546805235,"0.627314198734177",0.624745962925852,"-29.76518","-37.2524962028985","-42.6807004375","-44.85866875","-24.0656701807229",-29.472978,"12.1234578339623","-10.8058607777778",-5.62511495121951,-13.7316879875,"13.4543032170732",46.6476952779831,"31.4361083037975",-35.0817536238477
"S16_3","55.68","63.775","64.4230769230769","79.1176470588235","69.9090909090909",65.8064516129032,"71.2916666666667","62.3125",76.7837837837838,68.9462365591398,"62.6470588235294",92.992133726647,"91.0357142857143",65.5349301397206,"0.599673852","0.6180211275","0.605117884615385","0.616995911764706","0.683611145454545",0.663966906048387,"0.633456510416667","0.66580685625",0.593501564054054,0.635433215053763,"0.659105505882353",0.638199427531957,"0.648060732142857",0.602754452295409,"-32.73429856","-26.7099660625","-29.7880412307692","-20.1501997058824","-21.482174",-26.9670615294355,"-8.01672247916667","-13.952578225",-4.40066504189189,-11.8584818790323,"-0.103483429411765",19.2941942955998,"10.9800729642857",-35.7419655792415
"S17_1","46.2839506172839","42.5365853658537","49.344262295082","48.7674418604651","47.2376033057851",35.9682779456193,"47.12","41.877358490566",47.0224438902743,41.669387755102,"42.1217391304348",77.743654822335,"79.8918918918919",45.3111638954869,"0.602845354320988","0.586588637073171","0.629569718032787","0.59004551627907","0.583925152706612",0.62054741060423,"0.605472333333333","0.608105837735849",0.601424694488778,0.59599372,"0.603181360869565",0.627862833756345,"0.620566817567568",0.622765950831354,"-258.082511111111","-205.64747424878","-282.655596278689","-146.41945072093","-205.618938898698",-344.354285435045,"-150.710106376","-148.867526141981",-112.713611792469,-198.91113236,"-146.780356743478",20.3508146606599,"12.2303959189189",-207.704170393349
"S17_2","40.375","55.0769230769231","59.3055555555556","63.6521739130435","60.4472049689441",50.0869565217391,"48.5862068965517","47.55",57.5578231292517,63.0649350649351,"56.8538461538462",78.5643212508884,"98.5060096153846",64.9951923076923,"0.60547015","0.601153875096154","0.586632322222222","0.587249269565217","0.607943517701863",0.645824206956522,"0.614770103448276","0.629173921666667",0.627606359183673,0.61672571991342,"0.614501487692308",0.594444559744136,"0.601333438581731",0.620119120673077,"-54.6303925","-24.326683225","-27.6165603444444","-28.7630665217391","-14.4238681768323",-19.9398025130435,"-4.05685762068966","-20.6751056883333",-24.3656286632653,-10.7823456867532,"-3.27443767392308",21.5111038550888,"17.2499153207103",-13.258883486226
"S17_3","46.1","51.4722222222222","51.7619047619048","55.780487804878","56.3053097345133",37.9907692307692,"50.8709677419355","47.6909090909091",51.1,49.1913580246914,"53.1139896373057",83.3352999016716,"89.9365558912387",53.5128205128205,"0.610440076666667","0.593824110555556","0.577562651111111","0.578988948780488","0.611452125442478",0.680393166769231,"0.628362922580645","0.629626378181818",0.598274554615385,0.624922680246914,"0.612157076165803",0.631259223549656,"0.634998519033233",0.658470100732601,"-116.302079333333","-50.5320927572222","-54.2271857460317","-42.7747569292683","-23.5803211736726",-120.292365015385,"-28.5683239935484","-39.4808883090909",-27.1346583123077,-53.7217894814815,"-17.9517848164767",52.8207384751032,"19.5741398084592",-99.7177622893773
"S18_1","40.2727272727273","52.5555555555556","51.25","62.7037037037037","60.4695652173913",56.7543859649123,"58.4444444444444","45.4444444444444",54.5,63.8019801980198,"57.7786885245902",133.64461247637,"124.928870292887",59.455764075067,"0.635494545454545","0.600198164646465","0.61796251","0.668526814814815","0.598886516521739",0.676237409210526,"0.622529822222222","0.580346072222222",0.617499926470588,0.640131343564356,"0.591006406557377",0.67969518979206,"0.696678753138075",0.644009880428954,"-54.7576445454545","-53.6424289090909","-53.569991","-47.2375242592593","-38.3917557991304",-49.9209557105263,"-28.8621223333333","-67.4945078944444",-30.9712803294118,-52.5673686287129,"-30.6972980073771",79.4502280049149,"18.4035752970711",-53.678740069437
"S18_2","47","54.3","52","64.2857142857143","62.6307692307692",56.0588235294118,"78.5","53.4242424242424",58.1538461538462,65.258064516129,"63",121.630161579892,"114.302114803625",64.3743016759776,"0.6805143","0.609695246666667","0.5642805","0.6204376","0.609106444615385",0.678986255294118,"0.64550156","0.615518261818182",0.648738757692308,0.569804612903226,"0.637029932307692",0.644715052603232,"0.677884087613293",0.611510955307263,"-2.2624885","-11.2631691","-4.6138525","-19.2103585714286","19.8682036676923",-13.1532431529412,"2.1132131","12.1553915036364",7.71763685,1.9994759516129,"3.07519802615385",52.461703155763,"20.4107349679758",-9.39257706089385
"S18_3","72.5","55.0689655172414","57.6666666666667","57.72","67.6060606060606",56.1333333333333,"63.4285714285714","55.953125",77.3035714285714,69.0652173913043,"62.6315789473684",128.253787878788,"120.556603773585",67.1517027863777,"0.4661274","0.58838545","0.637617966666667","0.569311456","0.567532121212121",0.6643006675,"0.544024028571429","0.603711790625",0.613799083928571,0.630433789130435,"0.633238678947368",0.677330851515151,"0.695069522641509",0.630802625077399,"-3.1201155","-32.8728625358621","-37.0067506755556","-40.948663068","-14.580427969697",-40.6517994333333,"-9.02169135714286","15.9305458440937",-16.5387136964286,-26.20745392,"-0.730882847368421",45.1042405960859,"13.6477983962264",-31.4023881229102
"S19_1","62.3456790123457","59.8497409326425","67.2641509433962","70.6808510638298","70.4596912521441",49.2608695652174,"66.2608695652174","58.6",67.8192771084337,65.7135135135135,"62.9705882352941",106.092422980849,"94.1955555555556",66.3212435233161,"0.62969349691358","0.588045376165803","0.571958350943396","0.591241808510638","0.610842223036021",0.646565717391304,"0.649563769565217","0.637309606666667",0.612020304819277,0.622816513513514,"0.620644358823529",0.608546599242298,"0.648545417333333",0.619032376165803,"-30.5450917160494","-23.5592412642487","-30.5593106226415","-20.852032487234","18.7144256982847",-24.0168896521739,"-7.42221601304348","3.95819626666667",-2.11137817891566,-1.70462845032432,"11.1377273088235",51.9832919773106,"21.9696391942222",-20.1069833246114
"S19_2","62.0967741935484","61.5459770114943","64.566265060241","70.5063291139241","71.3391684901532",62.0894308943089,"59.0833333333333","51.5",68.8636363636364,71.3965517241379,"58.8181818181818",113.787234042553,"96.6558441558442",64.7167487684729,"0.570594780645161","0.608658712068965","0.619563389156626","0.622520675949367","0.604872224070022",0.632513201626016,"0.544393525","0.6108409",0.603207796363636,0.624737675517241,"0.659866195454546",0.599863043971631,"0.641690808051948",0.587381401108374,"-11.3616105806452","-44.2865324235632","-60.1970934903614","-54.9412974","-4.70060552450766",-72.0409577723577,"-11.9533558333333","-57.21176115",-30.5900923807273,-33.0613399594828,"23.3951259318182",86.181591843617,"35.6104063831169",-59.5194867133177
"S19_3","55.7693529178245","53.5703703703704","56.1586998087954","56.6393442622951","57.8789115646259",50.1948051948052,"54.7692307692308","56.7131147540984",59.2857142857143,66.0173913043478,"57.3953488372093",66.8796116504854,"54.6",63.7140549273021,"0.600704359579198","0.58986140462963","0.599014672007648","0.643082239344262","0.601233982938776",0.62508717012987,"0.655760030769231","0.61270428647541",0.607048345097403,0.59416754826087,"0.624792043023256",0.631226307378641,"0.62514438",0.590980616704362,"-181.086833785828","-238.437546605","-242.240499564054","-270.868762885246","-205.040249897007",-215.43216125974,"-115.331520692308","-112.957584568033",-215.920884913701,-245.072487849739,"-237.960845976744",39.8596460267184,"5.57701536",-253.413727547173
"S20_1","56.3333333333333","51.9677419354839","60.864406779661","62.2916666666667","54.135593220339",45.8051118210863,"57.1052631578947","57.6015325670498",60.4731182795699,58.071186440678,"55.1769911504425",78.792243767313,"99.8421052631579",59.5272353545735,"0.5508686","0.577559282580645","0.550155589830508","0.5429209875","0.567908749152542",0.627454896166134,"0.589211265789474","0.60310931954023",0.611231768100358,0.615286456610169,"0.595744623893805",0.65950505567867,"0.656058257894737",0.616569371901336,"-216.901242857143","-217.624920219355","-243.406573898305","-181.309696958333","-267.476343135593",-275.394154000639,"-218.222467100877","-236.845624417625",-185.771335274194,-230.065584423051,"-202.711172417699",15.0503534914958,"7.46655019473684",-208.809913825797
"S20_2","66.0967741935484","60.5405405405405","65.9545454545455","62.1724137931034","62.5454545454545",55.8350168350168,"63.4603174603175","53.7118644067797",70.3664122137405,71.7333333333333,"64.3714285714286",106.010917030568,"123.366336633663",65.2462203023758,"0.559905525806452","0.591379537162162","0.597056534090909","0.5774185","0.595718611818182",0.625546925589226,"0.613339280952381","0.597131376271186",0.627292705343511,0.635076714761905,"0.610059131428571",0.646642783548035,"0.665968735643564",0.615480393952484,"-66.4627876774194","-66.8587878614865","-83.3583525","-75.9038098944828","-51.3860893868687",-63.4398310774411,"-34.0440285857143","-63.4614500169492",-58.2105593175573,-50.5102724571429,"-47.0788792714286",45.9048510368777,"32.8290644653465",-60.3967779332613
"S21_1","95.5","55.8469387755102","55.0769230769231","56.3333333333333","81.1860885275519",47.864406779661,"69.1538461538462","64.875",92.405737704918,71.4223602484472,"86.4224137931034",110.498371335505,"110.391304347826",70.0397350993377,"0.65674715","0.621008190816327","0.654807738461539","0.628137525","0.619612290957543",0.655840381355932,"0.6487499","0.57459965",0.620325508196721,0.609208133540373,"0.629600798275862",0.620090037296417,"0.634037376086957",0.679131216556291,"-56.96032","-51.5631910714286","-64.5887899230769","-58.0541969166667","4.28970138468383",-98.6164775,"-10.4711406538462","-17.9607915",4.14401524733607,-38.0458276,"6.87515119224138",27.4689424864821,"14.6383525978261",-59.6456414749007
"S21_2","82.5714285714286","51","49.7894736842105","62.9","69.2274052478134",50.5,"63.4285714285714","68.9152542372881",72.4941176470588,60.04,"75.5034482758621",94.9502868068834,"95.1586206896552",60.2795031055901,"0.763438342857143","0.673820080519481","0.593536368421053","0.65801295","0.651703919387755",0.737652016666667,"0.602251038095238","0.618970083050847",0.6630673,0.63894363,"0.639506566206897",0.654204453632887,"0.671257177931034",0.701311782608696,"-54.6336614285714","-37.2804519272727","-42.387127","-38.19404025","-4.1880212872449",-86.8898590657895,"2.75143171904762","29.0568338288136",-5.12099797058824,-27.889394954,"12.5629785216069",48.2343860117591,"19.5795859317241",-40.8117742608696
"S21_3","44.28","44.9460043196544","50.3385826771654","48.5643564356436","47.7952047952048",36.8969072164948,"44.4313725490196","36.8279569892473",50.8469387755102,46.3935483870968,"45.75",80.3525179856115,"109.010752688172",48.8196994991653,"0.61583808","0.605427565226782","0.622161845669291","0.611371577227723","0.617360418451548",0.686449682817869,"0.617112741176471","0.621078628494624",0.601819050663265,0.635022733225806,"0.600696296969697",0.619797682014388,"0.651664532258065",0.653361675459099,"-82.24835514","-57.5351491596544","-70.2744927637795","-66.5642822158416","-56.8382904522078",-113.749428004467,"-46.9955361627451","-91.8775435080645",-40.1300840510204,-77.9722986880323,"-48.217622694697",16.7044377021583,"10.7895306935484",-111.842906949416
"S22_1","43.25","54.7205882352941","59.6666666666667","68.25","48.9310344827586",47.2115384615385,"58.3488372093023","58.448275862069",60.2678571428571,55.283185840708,"57.1698113207547",137.198439241917,"159.373271889401",67.7956777996071,"0.50165195","0.594752442647059","0.51228922","0.54086055","0.591242389655172",0.672404709615385,"0.629164095348837","0.650130787931035",0.620860369642857,0.627383461061947,"0.642447418867925",0.651016621727982,"0.658424669124424",0.652912353045187,"-114.275655","-46.4362672058824","-55.396884","-25.05258625","-78.1018177011494",-55.1060147435897,"-25.3435343755814","-26.5776690981207",-36.7537388794643,-31.7605398247788,"-34.0779079009434",31.6892505682274,"20.6491131751152",-33.1324895261473
"S22_2","0","66.5","0","73","69",53.2465753424658,"60","62.2727272727273",64.9354838709677,67.6666666666667,"61.0555555555556",125.795716639209,"118.686868686869",70.4848484848485,"0","0.6946724625","0","0.7652236","0.51858874",0.67356701369863,"0.57886115","0.694029663636364",0.611816848387097,0.68208365,"0.610425061111111",0.673848998352554,"0.649182371212121",0.672686226515152,"0","-12.382637875","0","-5.327757","0.7600934",-13.0371498630137,"-9.78757908333333","-8.27938436363636",-7.07584861290323,-4.13848999333333,"-14.7910478611111",30.9045493206524,"16.7546279636364",-11.9677468444318
"S22_3","41.8","38.968085106383","37.84375","42.2222222222222","43.2551724137931",29.6387959866221,"46.7441860465116","43.4117647058824",43.0138888888889,46.6923076923077,"36.1923076923077",85.2957222566646,"95.0261437908497",44.5210420841683,"0.57073001","0.562188278723404","0.556566990625","0.508948522222222","0.586499412781609",0.651671434481605,"0.625650393023256","0.579264564705882",0.613065315972222,0.622920965192308,"0.589947511538462",0.635541722554247,"0.680795604575163",0.644876794589178,"-50.2776615","-49.4765717840426","-57.1485796625","-39.9027777777778","-41.7888700505747",-76.9971085852843,"-20.7144002093023","-44.6242656176471",-36.6325241326389,-19.1833959459615,"-29.4532395769231",31.9739526048357,"19.5198749738562",-42.0555961243086
"S23_1","54","52.4679144385027","57.6859903381643","59.0252100840336","58.3670103092783",50.790780141844,"70.3711790393013","53.9102564102564",65.2727272727273,74.9766949152542,"66.7851851851852",111.468196037539,"121.335877862595",65.5,"0.55946267","0.603364107219251","0.591150539130435","0.605561457142857","0.606990124494845",0.612919264893617,"0.637755709606987","0.602039455769231",0.613613255023923,0.622485167309322,"0.633401184962963",0.657226813242961,"0.679270124427481",0.615451736514706,"-83.694903","-72.6728633663102","-75.3368493961353","-71.1399956579832","-59.3812513416495",-92.715773858156,"-7.17946367336245","-113.51276265641",-41.4966608998565,-19.2761279827966,"8.04673034",50.9976310992701,"37.8526415725191",-84.4849704795588
"S23_2","38.1666666666667","55.5918367346939","47.6818181818182","49.875","58.8949044585987",38.9484536082474,"66","47.25",61.7113402061856,59.9393203883495,"65.484126984127",86.7012987012987,"107.069970845481",59.3172628304821,"0.601727733333333","0.608369124744898","0.582953120454546","0.594284404166667","0.601106794904459",0.628065596391753,"0.62082357","0.616493488636364",0.647316891752577,0.626777903616505,"0.654620759523809",0.604570067727273,"0.630701215306122",0.635868630388802,"-237.967416666667","-195.299743071429","-260.683161363636","-188.270980125","-164.720432917197",-191.650014505155,"-25.1134575","-186.247087045455",-152.496692893814,-154.478199723786,"-71.7033771634921",107.858726717532,"85.0136286297376",-219.952829447278
"S23_3","46.9142857142857","57.6806722689076","56.6384615384615","57.3508771929825","61.7333333333333",46.1830985915493,"64.2777777777778","50.752688172043",68.7166666666667,61.0573770491803,"76.3384146341463",123.872909698997,"116.206896551724",61.7175324675325,"0.612464217142857","0.60894261977591","0.609297829230769","0.60666560877193","0.605847188636364",0.633160495070422,"0.676633872222222","0.597471849820788",0.617006203333333,0.616614877868852,"0.639749662195122",0.638842849331104,"0.633805765517241",0.63774386737013,"-144.647873085714","-132.664736968627","-149.883255792308","-119.008249210526","-126.633733169394",-183.809375863732,"-58.3618055555556","-173.064287739427",-72.9448980231667,-101.051007893033,"-34.1876255606707",116.96825848612,"27.9380330689655",-162.659722861526
"S24_1","51.4192307692308","52.9212962962963","53.0176470588235","55.7916666666667","54.0805369127517",40.015625,"54.8888888888889","40.5238095238095",57.8193548387097,59.6354166666667,"58.5660377358491",109.719594594595,"87.5284552845528",51.8091787439614,"0.595258791538462","0.578434548842593","0.591786558235294","0.6026543375","0.586794054865772",0.636927681770833,"0.577239158333333","0.587564947619048",0.592125991322581,0.626482029861111,"0.575303220754717",0.668646436148649,"0.69411726504065",0.605856957995169,"-153.649275965385","-103.359856582176","-135.405777988235","-122.8595733125","-95.0341769724832",-208.946834755208,"-86.4673026625","-179.558574238095",-143.961541607677,-111.679167156597,"-188.867361332075",31.8339361241554,"7.76451462227642",-235.97031821256
"S24_2","54.3333333333333","58.2264150943396","62.5789473684211","69.1875","68.0864197530864",57.9205298013245,"58.1914893617021","27.75",62.3676470588235,69.255,"62.741935483871",103.575052854123,"118.191780821918",63.4925373134328,"0.619713033333333","0.598947501886792","0.645589831578947","0.59405349375","0.601440487654321",0.695392156291391,"0.633003417021277","0.5264580625",0.608853992647059,0.6489606325,"0.660789287096774",0.643481969767442,"0.640091960273973",0.610580879875622,"-172.453466666667","-74.4112901037736","-53.5841427894737","-56.6050373375","-31.5550916432099",-185.284884298013,"-65.1042738659575","-79.18031",-109.610175939706,-103.3438273055,"-147.082857096774",21.87243839463,"16.8943106849315",-175.240165772711
"S24_3","51.6971830985916","51.5271903323263","56.1464174454829","53.8681318681319","53.4489942528736",43.5833333333333,"47.8","39.1190476190476",59.8166089965398,53.4821428571429,"52.8769230769231",61.3106267029973,"83.5",60.6571428571429,"0.583626711091549","0.577410850558912","0.586515714330218","0.627901548351648","0.563863657090517",0.596363867948718,"0.619510384705882","0.60403894047619",0.586859133910035,0.599569532589286,"0.602358633846154",0.663298963487738,"0.657706279787234",0.607787422857143,"-171.827166985915","-151.352533664894","-151.950618227414","-130.11281867033","-136.205591815079",-260.355298205128,"-63.0416976752941","-278.53738275",-99.6253834068166,-143.502893966964,"-271.328807773846",29.459446069782,"11.5894117659574",-288.880694574643
