,Statistic,meandifference higher-lower,p-value ttest,p-value mannwhitneyu,FDR-adjusted p-value
B cells_tumorfront_aggregatedNeighbors.Tumor.proliferating,646.0,-0.003968253968253969,0.7079472051881834,0.6090217777537993,1.0
B cells_tumorfront_aggregatedNeighbors.Vessel,689.5,-0.01666666666666667,0.5773573255645243,0.3739829891099845,0.9111039652368443
B cells_tumorfront_aggregatedNeighbors.Fibroblasts,607.5,0.0192063492063492,0.6544123032064,0.7404390781933543,0.99089150364046
B cells_tumorfront_aggregatedNeighbors.CD4.T.cells.naive,822.5,-0.058333333333333334,0.0012448269869009773,0.0004499885160334728,0.03879710775841379
B cells_tumorfront_aggregatedNeighbors.CD4.T.cells.memory,841.5,-0.056706349206349226,0.0008942571546962617,0.0008835956220252136,0.0304047432596729
B cells_tumorfront_aggregatedNeighbors.CD4.T.cells.regulatory,646.0,0.0030952380952380936,0.8107036626651879,0.609046486171758,1.0
B cells_tumorfront_aggregatedNeighbors.B.cells,742.5,-0.040039682539682556,0.14668481582497234,0.0849561456018958,0.5418861177582686
B cells_tumorfront_aggregatedNeighbors.CD8.T.cells,768.0,-0.036765873015873037,0.32445352408820316,0.04221013022045098,0.5891727302252228
B cells_tumorfront_aggregatedNeighbors.Myeloid.M1.macrophages,716.0,-0.0286904761904762,0.1418913147136571,0.11820504851807438,0.5418861177582686
B cells_tumorfront_aggregatedNeighbors.Myeloid.M2.macrophages,682.5,-0.02067460317460318,0.1807510114814916,0.17756022848043362,0.5541055597875234
B cells_tumorfront_aggregatedNeighbors.Myeloid.Granulocytes,644.5,0.0007341269841269725,0.9646959849839054,0.7166125120914729,1.0
B cells_tumorfront_aggregatedNeighbors.Myeloid.DCs,612.0,0.007142857142857143,0.31393813439329965,0.32412658775761916,0.5891727302252228
B cells_tumorfront_aggregatedNeighbors.Myeloid.Monocytes,666.0,-0.01912698412698413,0.2761748947112926,0.3971966166618174,0.5891727302252228
CD8 T cells_intratumor_aggregatedNeighbors.Tumor.non.proliferating,710.0,-0.10874999999999996,0.2247767147452448,0.34901779626955187,0.5891727302252228
CD8 T cells_intratumor_aggregatedNeighbors.Tumor.proliferating,717.5,-0.04341269841269842,0.2637944905603808,0.13751436309020054,0.5891727302252228
CD8 T cells_intratumor_aggregatedNeighbors.CD8.T.cells,860.5,-0.08216269841269842,0.0005947769682594846,0.000634908458664466,0.02780582326613091
CD8 T cells_stromal_aggregatedNeighbors.Tumor.non.proliferating,630.0,0.0,1.0,1.0,1.0
CD8 T cells_stromal_aggregatedNeighbors.Vessel,519.0,0.05543650793650792,0.288441492494668,0.16457866408312494,0.5891727302252228
CD8 T cells_stromal_aggregatedNeighbors.Fibroblasts,521.5,0.06265873015873016,0.0905721836330053,0.1617992508437911,0.4622959098675829
CD8 T cells_stromal_aggregatedNeighbors.CD4.T.cells.naive,735.0,-0.03333333333333333,0.011148303169780426,0.012614652273657795,0.13714045179541012
CD8 T cells_stromal_aggregatedNeighbors.CD4.T.cells.memory,792.5,-0.058095238095238096,0.0033492202121234833,0.005542436114564694,0.06593824061788618
CD8 T cells_stromal_aggregatedNeighbors.CD4.T.cells.regulatory,647.5,-0.005555555555555556,0.3276682563819421,0.33814269473405,0.5891727302252228
CD8 T cells_stromal_aggregatedNeighbors.B.cells,612.5,0.0029365079365079472,0.8448678997766039,0.5748461309594963,1.0
CD8 T cells_stromal_aggregatedNeighbors.CD8.T.cells,829.5,-0.07813492063492064,0.019229304603509585,0.01309713605917411,0.18001381261160807
CD8 T cells_stromal_aggregatedNeighbors.Myeloid.M1.macrophages,629.5,0.0001587301587301585,0.9841642577091284,1.0,1.0
CD8 T cells_stromal_aggregatedNeighbors.Myeloid.M2.macrophages,576.5,0.011587301587301587,0.26210749634409863,0.1692962907858715,0.5891727302252228
CD8 T cells_stromal_aggregatedNeighbors.Myeloid.Granulocytes,643.5,0.0033531746031746044,0.8476801755661596,0.7360593759469243,1.0
CD8 T cells_stromal_aggregatedNeighbors.Myeloid.DCs,630.0,0.0,1.0,1.0,1.0
CD8 T cells_stromal_aggregatedNeighbors.Myeloid.Monocytes,630.0,0.0,1.0,1.0,1.0
CD8 T cells_tumorfront_aggregatedNeighbors.Tumor.non.proliferating,500.0,0.053346560846560837,0.26998108387772807,0.10341152902127579,0.5891727302252228
CD8 T cells_tumorfront_aggregatedNeighbors.Tumor.proliferating,683.5,-0.016587301587301588,0.10670187022057738,0.1692962907858715,0.4808011983433246
CD8 T cells_tumorfront_aggregatedNeighbors.Vessel,473.5,0.07232142857142856,0.029757273861846182,0.018403315913585568,0.2454674434247539
CD8 T cells_tumorfront_aggregatedNeighbors.Fibroblasts,466.5,0.057619047619047646,0.009848126571320674,0.008381645398818334,0.1270068737128942
CD8 T cells_tumorfront_aggregatedNeighbors.CD4.T.cells.naive,665.0,-0.011111111111111112,0.16171007567108284,0.16622459112835375,0.5418861177582686
CD8 T cells_tumorfront_aggregatedNeighbors.CD4.T.cells.memory,647.0,-0.004391534391534401,0.7473860460576176,0.5861450450228827,1.0
CD8 T cells_tumorfront_aggregatedNeighbors.CD4.T.cells.regulatory,630.0,0.0,1.0,1.0,1.0
CD8 T cells_tumorfront_aggregatedNeighbors.B.cells,630.0,0.0,1.0,1.0,1.0
CD8 T cells_tumorfront_aggregatedNeighbors.CD8.T.cells,763.0,-0.05317460317460319,0.06566601863888046,0.07703056985285114,0.3778321687837122
CD8 T cells_tumorfront_aggregatedNeighbors.Myeloid.M1.macrophages,647.5,-0.010634920634920633,0.5382272084247599,0.7051554756955396,0.8655529934406726
CD8 T cells_tumorfront_aggregatedNeighbors.Myeloid.M2.macrophages,646.5,-0.0026190476190476207,0.756079056328649,0.597520612671921,1.0
CD8 T cells_tumorfront_aggregatedNeighbors.Myeloid.Granulocytes,630.0,0.0,1.0,1.0,1.0
CD8 T cells_tumorfront_aggregatedNeighbors.Myeloid.DCs,630.0,0.0,1.0,1.0,1.0
CD8 T cells_tumorfront_aggregatedNeighbors.Myeloid.Monocytes,647.5,-0.005555555555555556,0.3276682563819421,0.33814269473405,0.5891727302252228
Myeloid M1 macrophages_stromal_aggregatedNeighbors.Tumor.non.proliferating,594.0,0.008571428571428572,0.17288547664394202,0.1543247669616372,0.5418861177582686
Myeloid M1 macrophages_stromal_aggregatedNeighbors.Vessel,481.0,0.05644841269841272,0.25598151989368706,0.0656509750692074,0.5891727302252228
Myeloid M1 macrophages_stromal_aggregatedNeighbors.Fibroblasts,582.5,0.03511243386243383,0.38005156944414964,0.5498217810615917,0.6642022755706167
Myeloid M1 macrophages_stromal_aggregatedNeighbors.CD4.T.cells.naive,770.0,-0.043055555555555555,0.0033498036677535765,0.00344210770489073,0.06593824061788618
Myeloid M1 macrophages_stromal_aggregatedNeighbors.CD4.T.cells.memory,805.0,-0.05277777777777778,0.0006852096775941791,0.0008773646969487351,0.028474268824469223
Myeloid M1 macrophages_stromal_aggregatedNeighbors.CD4.T.cells.regulatory,630.0,0.0,1.0,1.0,1.0
Myeloid M1 macrophages_stromal_aggregatedNeighbors.B.cells,611.0,0.011587301587301587,0.39934203492666165,0.5415541160436794,0.688266917339039
Myeloid M1 macrophages_stromal_aggregatedNeighbors.CD8.T.cells,699.5,-0.02392857142857143,0.25945439836825956,0.29518675486580037,0.5891727302252228
Myeloid M1 macrophages_stromal_aggregatedNeighbors.Myeloid.M1.macrophages,678.5,-0.013253968253968258,0.43230315105395256,0.3790006843971453,0.725028603112907
Myeloid M1 macrophages_stromal_aggregatedNeighbors.Myeloid.M2.macrophages,664.5,-0.010952380952380956,0.3240079810908122,0.3275548390373698,0.5891727302252228
Myeloid M1 macrophages_stromal_aggregatedNeighbors.Myeloid.Granulocytes,663.5,-0.011448412698412699,0.44214554673198425,0.43135545073825954,0.7382251539185809
Myeloid M1 macrophages_stromal_aggregatedNeighbors.Myeloid.DCs,630.0,0.0,1.0,1.0,1.0
Myeloid M1 macrophages_stromal_aggregatedNeighbors.Myeloid.Monocytes,630.0,-0.0026984126984126986,0.669760579146208,1.0,0.9929158148625085
Myeloid M1 macrophages_tumorfront_aggregatedNeighbors.Tumor.non.proliferating,257.5,0.20932539682539678,2.8212140842125087e-06,8.617409113067248e-06,0.0006941168613718239
Myeloid M1 macrophages_tumorfront_aggregatedNeighbors.Tumor.proliferating,632.0,-0.005079365079365079,0.7132077189383804,0.9749067791037249,1.0
Myeloid M1 macrophages_tumorfront_aggregatedNeighbors.Vessel,610.0,0.016349206349206342,0.5390598150246739,0.7587224205017705,0.8655529934406726
Myeloid M1 macrophages_tumorfront_aggregatedNeighbors.Fibroblasts,546.0,0.02841269841269843,0.22320968188748377,0.22186574307959483,0.5891727302252228
Myeloid M1 macrophages_tumorfront_aggregatedNeighbors.CD4.T.cells.naive,630.0,0.0,1.0,1.0,1.0
Myeloid M1 macrophages_tumorfront_aggregatedNeighbors.CD4.T.cells.memory,666.0,-0.013809523809523813,0.16699640965279486,0.3068177636132644,0.5418861177582686
Myeloid M1 macrophages_tumorfront_aggregatedNeighbors.CD4.T.cells.regulatory,630.0,0.0,1.0,1.0,1.0
Myeloid M1 macrophages_tumorfront_aggregatedNeighbors.B.cells,612.0,0.002857142857142857,0.3139381343932999,0.32412658775761916,0.5891727302252228
Myeloid M1 macrophages_tumorfront_aggregatedNeighbors.CD8.T.cells,764.0,-0.03833333333333333,0.09901798937384237,0.01840458285811484,0.46876870918755753
Myeloid M1 macrophages_tumorfront_aggregatedNeighbors.Myeloid.M1.macrophages,704.0,-0.02775793650793651,0.16083234456787815,0.22137052911611843,0.5418861177582686
Myeloid M1 macrophages_tumorfront_aggregatedNeighbors.Myeloid.M2.macrophages,700.0,-0.02638888888888889,0.048403611437238744,0.04546256221411708,0.33606603323463474
Myeloid M1 macrophages_tumorfront_aggregatedNeighbors.Myeloid.Granulocytes,665.0,-0.011111111111111112,0.16171007567108286,0.16622459112835375,0.5418861177582686
Myeloid M1 macrophages_tumorfront_aggregatedNeighbors.Myeloid.DCs,630.0,0.0,1.0,1.0,1.0
Myeloid M1 macrophages_tumorfront_aggregatedNeighbors.Myeloid.Monocytes,648.0,-0.008253968253968255,0.326064011233118,0.5636243819819746,0.5891727302252228
Myeloid M2 macrophages_stromal_aggregatedNeighbors.Tumor.non.proliferating,594.0,0.02571428571428571,0.17288547664394213,0.1543247669616372,0.5418861177582686
Myeloid M2 macrophages_stromal_aggregatedNeighbors.Vessel,468.0,0.09157407407407413,0.027637789044851282,0.04475009233667546,0.2349212068812359
Myeloid M2 macrophages_stromal_aggregatedNeighbors.Fibroblasts,503.0,0.05323412698412701,0.20091098265885876,0.11546933259563039,0.5810607542930719
Myeloid M2 macrophages_stromal_aggregatedNeighbors.CD4.T.cells.naive,700.0,-0.022222222222222223,0.04297795955874392,0.04536058823911691,0.3091107091340428
Myeloid M2 macrophages_stromal_aggregatedNeighbors.CD4.T.cells.memory,752.5,-0.03888888888888889,0.00551616837705008,0.006584557214494089,0.08252187892066919
Myeloid M2 macrophages_stromal_aggregatedNeighbors.CD4.T.cells.regulatory,630.0,0.0,1.0,1.0,1.0
Myeloid M2 macrophages_stromal_aggregatedNeighbors.B.cells,611.0,0.011587301587301587,0.39934203492666165,0.5415541160436794,0.688266917339039
Myeloid M2 macrophages_stromal_aggregatedNeighbors.CD8.T.cells,750.0,-0.03817460317460318,0.09687175761544048,0.053650933906676114,0.46448765830993255
Myeloid M2 macrophages_stromal_aggregatedNeighbors.Myeloid.M1.macrophages,625.5,0.002142857142857141,0.8939733228342822,0.9392943733926795,1.0
Myeloid M2 macrophages_stromal_aggregatedNeighbors.Myeloid.M2.macrophages,628.0,0.000634920634920634,0.9668618387359684,0.9748731531777381,1.0
Myeloid M2 macrophages_stromal_aggregatedNeighbors.Myeloid.Granulocytes,591.0,0.01900793650793651,0.2861925065653789,0.41967685038039815,0.5891727302252228
Myeloid M2 macrophages_stromal_aggregatedNeighbors.Myeloid.DCs,612.0,0.005714285714285714,0.3139381343932999,0.32412658775761916,0.5891727302252228
Myeloid M2 macrophages_stromal_aggregatedNeighbors.Myeloid.Monocytes,629.0,0.0029365079365079364,0.6425303872972385,0.9839937051500015,0.9808423055068051
Myeloid M2 macrophages_tumorfront_aggregatedNeighbors.Tumor.non.proliferating,432.5,0.10904761904761903,0.0052327260367447635,0.013152139675439397,0.08252187892066919
Myeloid M2 macrophages_tumorfront_aggregatedNeighbors.Tumor.proliferating,628.5,0.0004761904761904738,0.971744304890533,0.9809559085142909,1.0
Myeloid M2 macrophages_tumorfront_aggregatedNeighbors.Vessel,536.0,0.04030423280423283,0.17386720355880275,0.2374797195856283,0.5418861177582686
Myeloid M2 macrophages_tumorfront_aggregatedNeighbors.Fibroblasts,441.0,0.08035714285714288,0.00548936625787313,0.010316400937513478,0.08252187892066919
Myeloid M2 macrophages_tumorfront_aggregatedNeighbors.CD4.T.cells.naive,647.5,-0.005555555555555556,0.3276682563819421,0.33814269473405,0.5891727302252228
Myeloid M2 macrophages_tumorfront_aggregatedNeighbors.CD4.T.cells.memory,665.0,-0.008333333333333335,0.18529294735781537,0.1662678278774471,0.5608071083840215
Myeloid M2 macrophages_tumorfront_aggregatedNeighbors.CD4.T.cells.regulatory,630.0,0.0,1.0,1.0,1.0
Myeloid M2 macrophages_tumorfront_aggregatedNeighbors.B.cells,630.0,0.0,1.0,1.0,1.0
Myeloid M2 macrophages_tumorfront_aggregatedNeighbors.CD8.T.cells,752.5,-0.044126984126984126,0.023505044186560263,0.025351545589619204,0.2093068220422271
Myeloid M2 macrophages_tumorfront_aggregatedNeighbors.Myeloid.M1.macrophages,717.0,-0.024603174603174606,0.11347755220932768,0.1134737794376692,0.49349540146847154
Myeloid M2 macrophages_tumorfront_aggregatedNeighbors.Myeloid.M2.macrophages,699.5,-0.0303968253968254,0.13003746769620833,0.09985043176719277,0.5418861177582686
Myeloid M2 macrophages_tumorfront_aggregatedNeighbors.Myeloid.Granulocytes,630.0,0.0,1.0,1.0,1.0
Myeloid M2 macrophages_tumorfront_aggregatedNeighbors.Myeloid.DCs,647.5,-0.005555555555555556,0.3276682563819421,0.33814269473405,0.5891727302252228
Myeloid M2 macrophages_tumorfront_aggregatedNeighbors.Myeloid.Monocytes,647.5,-0.005555555555555556,0.3276682563819421,0.33814269473405,0.5891727302252228
Myeloid Granulocytes_stromal_aggregatedNeighbors.Tumor.non.proliferating,594.0,0.017142857142857144,0.17288547664394202,0.1543247669616372,0.5418861177582686
Myeloid Granulocytes_stromal_aggregatedNeighbors.Vessel,490.0,0.05285052910052915,0.18646481849183122,0.09298034502577673,0.5608071083840215
Myeloid Granulocytes_stromal_aggregatedNeighbors.Fibroblasts,615.5,-0.00833333333333336,0.8314315793534341,0.8608531794119396,1.0
Myeloid Granulocytes_stromal_aggregatedNeighbors.CD4.T.cells.naive,682.5,-0.013888888888888888,0.09623325846563875,0.08618027865041475,0.46448765830993255
Myeloid Granulocytes_stromal_aggregatedNeighbors.CD4.T.cells.memory,735.0,-0.03125,0.012199511276307622,0.012662724637589598,0.13826112779815306
Myeloid Granulocytes_stromal_aggregatedNeighbors.CD4.T.cells.regulatory,663.0,-0.0024603174603174596,0.8605779472530398,0.3495744045215603,1.0
Myeloid Granulocytes_stromal_aggregatedNeighbors.B.cells,629.5,0.0001587301587301585,0.9841642577091284,1.0,1.0
Myeloid Granulocytes_stromal_aggregatedNeighbors.CD8.T.cells,653.0,-0.003888888888888886,0.8329842116015088,0.708457537433256,1.0
Myeloid Granulocytes_stromal_aggregatedNeighbors.Myeloid.M1.macrophages,610.0,0.008888888888888889,0.5201654471051713,0.6129911055669093,0.8495278481106291
Myeloid Granulocytes_stromal_aggregatedNeighbors.Myeloid.M2.macrophages,593.5,0.011587301587301587,0.2965436017323661,0.2999026801669583,0.5891727302252228
Myeloid Granulocytes_stromal_aggregatedNeighbors.Myeloid.Granulocytes,608.0,0.007142857142857152,0.7853503084695221,0.7405727321184502,1.0
Myeloid Granulocytes_stromal_aggregatedNeighbors.Myeloid.DCs,630.0,0.0,1.0,1.0,1.0
Myeloid Granulocytes_stromal_aggregatedNeighbors.Myeloid.Monocytes,647.5,-0.005555555555555556,0.3276682563819421,0.33814269473405,0.5891727302252228
Myeloid Granulocytes_tumorfront_aggregatedNeighbors.Tumor.non.proliferating,537.5,0.06875,0.11039653929695165,0.2546717681531656,0.4892726183524574
Myeloid Granulocytes_tumorfront_aggregatedNeighbors.Tumor.proliferating,660.5,-0.0010317460317460312,0.9282909624511575,0.47439880656898037,1.0
Myeloid Granulocytes_tumorfront_aggregatedNeighbors.Vessel,477.0,0.0940079365079365,0.030191182881119466,0.05026047197603354,0.2454674434247539
Myeloid Granulocytes_tumorfront_aggregatedNeighbors.Fibroblasts,598.0,0.026746031746031726,0.5453046581050238,0.6529387187422648,0.8655529934406726
Myeloid Granulocytes_tumorfront_aggregatedNeighbors.CD4.T.cells.naive,630.0,0.0,1.0,1.0,1.0
Myeloid Granulocytes_tumorfront_aggregatedNeighbors.CD4.T.cells.memory,700.0,-0.014583333333333334,0.05434487957305235,0.04546256221411708,0.33606603323463474
Myeloid Granulocytes_tumorfront_aggregatedNeighbors.CD4.T.cells.regulatory,665.0,-0.005555555555555556,0.16171007567108284,0.16622459112835375,0.5418861177582686
Myeloid Granulocytes_tumorfront_aggregatedNeighbors.B.cells,629.5,7.936507936507926e-05,0.9841642577091284,1.0,1.0
Myeloid Granulocytes_tumorfront_aggregatedNeighbors.CD8.T.cells,731.0,-0.04257936507936508,0.04017635223046951,0.10501946176142178,0.2946265830234431
Myeloid Granulocytes_tumorfront_aggregatedNeighbors.Myeloid.M1.macrophages,680.5,-0.016031746031746032,0.37047073305955536,0.35991967655919255,0.6535662932277061
Myeloid Granulocytes_tumorfront_aggregatedNeighbors.Myeloid.M2.macrophages,682.0,-0.016507936507936506,0.20197298946015868,0.18170899473706403,0.5810607542930719
Myeloid Granulocytes_tumorfront_aggregatedNeighbors.Myeloid.Granulocytes,719.0,-0.06055555555555557,0.19207652517172283,0.2186993371047362,0.5701319080493995
Myeloid Granulocytes_tumorfront_aggregatedNeighbors.Myeloid.DCs,612.0,0.004761904761904771,0.31393813439329965,0.32412658775761916,0.5891727302252228
Myeloid Granulocytes_tumorfront_aggregatedNeighbors.Myeloid.Monocytes,623.0,0.013253968253968258,0.40754481792684116,0.891655599103213,0.6969865056462581
Myeloid DCs_stromal_aggregatedNeighbors.Tumor.non.proliferating,611.0,0.011507936507936507,0.33575289296780353,0.5415541160436794,0.6008209663634378
Myeloid DCs_stromal_aggregatedNeighbors.Vessel,470.0,0.07746031746031747,0.01911782956686896,0.039122613787015204,0.18001381261160807
Myeloid DCs_stromal_aggregatedNeighbors.Fibroblasts,583.0,0.05435846560846558,0.24969539888568165,0.5497432454442654,0.5891727302252228
Myeloid DCs_stromal_aggregatedNeighbors.CD4.T.cells.naive,729.0,-0.02591269841269841,0.15385711571831198,0.08245882750353914,0.5418861177582686
Myeloid DCs_stromal_aggregatedNeighbors.CD4.T.cells.memory,768.0,-0.04250000000000001,0.054469388260390696,0.022616203535429574,0.33606603323463474
Myeloid DCs_stromal_aggregatedNeighbors.CD4.T.cells.regulatory,682.0,-0.01928571428571429,0.19533977781333803,0.18170899473706403,0.5707584132983471
Myeloid DCs_stromal_aggregatedNeighbors.B.cells,700.0,-0.022222222222222223,0.05389827628618993,0.04546256221411708,0.33606603323463474
Myeloid DCs_stromal_aggregatedNeighbors.CD8.T.cells,792.0,-0.0527777777777778,0.0569252657746331,0.03077740351655919,0.3385679378283382
Myeloid DCs_stromal_aggregatedNeighbors.Myeloid.M1.macrophages,623.5,0.01182539682539683,0.4447928696363431,0.8999358198332249,0.7393445921955215
Myeloid DCs_stromal_aggregatedNeighbors.Myeloid.M2.macrophages,570.0,0.03444444444444443,0.21641591834800297,0.27692593073091654,0.5891727302252228
Myeloid DCs_stromal_aggregatedNeighbors.Myeloid.Granulocytes,628.0,0.0005555555555555557,0.9679485533034891,0.9749067791037249,1.0
Myeloid DCs_stromal_aggregatedNeighbors.Myeloid.DCs,576.0,0.032857142857142856,0.1438120075845579,0.07749698359670744,0.5418861177582686
Myeloid DCs_stromal_aggregatedNeighbors.Myeloid.Monocytes,647.5,-0.005555555555555556,0.3276682563819421,0.33814269473405,0.5891727302252228
Myeloid DCs_tumorfront_aggregatedNeighbors.Tumor.non.proliferating,433.5,0.12199735449735444,0.011961821435252777,0.01999912208111747,0.13826112779815306
Myeloid DCs_tumorfront_aggregatedNeighbors.Tumor.proliferating,655.5,-0.02214285714285715,0.5461778247379645,0.6937472399448169,0.8655529934406726
Myeloid DCs_tumorfront_aggregatedNeighbors.Vessel,672.5,-0.013511904761904767,0.6514430646129142,0.547834660717162,0.9904053096147558
Myeloid DCs_tumorfront_aggregatedNeighbors.Fibroblasts,551.5,0.04075396825396826,0.14815499210486124,0.27915955387146274,0.5418861177582686
Myeloid DCs_tumorfront_aggregatedNeighbors.CD4.T.cells.naive,648.0,-0.013809523809523813,0.28331900194223186,0.5636512940416959,0.5891727302252228
Myeloid DCs_tumorfront_aggregatedNeighbors.CD4.T.cells.memory,700.0,-0.013888888888888888,0.05703149754862382,0.04542856551614505,0.3385679378283382
Myeloid DCs_tumorfront_aggregatedNeighbors.CD4.T.cells.regulatory,647.5,-0.002777777777777778,0.3276682563819421,0.33814269473405,0.5891727302252228
Myeloid DCs_tumorfront_aggregatedNeighbors.B.cells,612.0,0.005714285714285714,0.3139381343932999,0.32412658775761916,0.5891727302252228
Myeloid DCs_tumorfront_aggregatedNeighbors.CD8.T.cells,786.5,-0.05053571428571428,0.0060983011026878664,0.0043140736780785185,0.08772171586174085
Myeloid DCs_tumorfront_aggregatedNeighbors.Myeloid.M1.macrophages,823.5,-0.07051587301587302,0.0019385834006109348,0.0017996114768783354,0.04833534612189931
Myeloid DCs_tumorfront_aggregatedNeighbors.Myeloid.M2.macrophages,700.0,-0.02761904761904762,0.09147031371711534,0.09729698358319629,0.4622959098675829
Myeloid DCs_tumorfront_aggregatedNeighbors.Myeloid.Granulocytes,646.5,-0.004603174603174602,0.6632388361617585,0.6782032549420733,0.9929158148625085
Myeloid DCs_tumorfront_aggregatedNeighbors.Myeloid.DCs,611.5,0.014206349206349212,0.5950049760884246,0.6889257312804273,0.9272160877377951
Myeloid DCs_tumorfront_aggregatedNeighbors.Myeloid.Monocytes,629.0,0.0031746031746031737,0.8206979895933417,0.9885180380577001,1.0
Myeloid Monocytes_stromal_aggregatedNeighbors.Tumor.non.proliferating,594.0,0.017142857142857144,0.234071837621333,0.1543247669616372,0.5891727302252228
Myeloid Monocytes_stromal_aggregatedNeighbors.Vessel,516.5,0.05607142857142852,0.16108043041635373,0.17194381210708853,0.5418861177582686
Myeloid Monocytes_stromal_aggregatedNeighbors.Fibroblasts,555.5,0.03224867724867728,0.35906137142026784,0.34575625475009364,0.6394712043389532
Myeloid Monocytes_stromal_aggregatedNeighbors.CD4.T.cells.naive,700.0,-0.018055555555555557,0.061823565151262166,0.04546256221411708,0.3612814588526883
Myeloid Monocytes_stromal_aggregatedNeighbors.CD4.T.cells.memory,681.5,-0.01634920634920635,0.2542661842437184,0.25601504482980886,0.5891727302252228
Myeloid Monocytes_stromal_aggregatedNeighbors.CD4.T.cells.regulatory,665.0,-0.005555555555555556,0.16171007567108284,0.16622459112835375,0.5418861177582686
Myeloid Monocytes_stromal_aggregatedNeighbors.B.cells,630.0,-0.0010714285714285721,0.9282924973480089,1.0,1.0
Myeloid Monocytes_stromal_aggregatedNeighbors.CD8.T.cells,744.5,-0.040714285714285724,0.14335544039095913,0.06520480799803047,0.5418861177582686
Myeloid Monocytes_stromal_aggregatedNeighbors.Myeloid.M1.macrophages,661.0,-0.0076190476190476225,0.6424413659345647,0.5901496347629475,0.9808423055068051
Myeloid Monocytes_stromal_aggregatedNeighbors.Myeloid.M2.macrophages,680.0,-0.015079365079365081,0.24549053213387287,0.19915057352667376,0.5891727302252228
Myeloid Monocytes_stromal_aggregatedNeighbors.Myeloid.Granulocytes,664.0,-0.010793650793650795,0.42095501941700963,0.42390688153223466,0.7091764741529801
Myeloid Monocytes_stromal_aggregatedNeighbors.Myeloid.DCs,630.0,0.0,1.0,1.0,1.0
Myeloid Monocytes_stromal_aggregatedNeighbors.Myeloid.Monocytes,612.0,0.005714285714285714,0.3139381343932999,0.32412658775761916,0.5891727302252228
Myeloid Monocytes_tumorfront_aggregatedNeighbors.Tumor.non.proliferating,407.0,0.12053571428571419,0.008900568726942046,0.008658794195530783,0.11888616799558305
Myeloid Monocytes_tumorfront_aggregatedNeighbors.Tumor.proliferating,685.5,-0.030773809523809526,0.17160929174281084,0.27341122335978507,0.5418861177582686
Myeloid Monocytes_tumorfront_aggregatedNeighbors.Vessel,598.0,0.00015873015873015678,0.9946946213385568,0.645880941895774,1.0
Myeloid Monocytes_tumorfront_aggregatedNeighbors.Fibroblasts,575.5,0.03603174603174603,0.16610108122060127,0.415194563544969,0.5418861177582686
Myeloid Monocytes_tumorfront_aggregatedNeighbors.CD4.T.cells.naive,647.5,-0.005555555555555556,0.3276682563819421,0.33814269473405,0.5891727302252228
Myeloid Monocytes_tumorfront_aggregatedNeighbors.CD4.T.cells.memory,630.0,0.0,1.0,1.0,1.0
Myeloid Monocytes_tumorfront_aggregatedNeighbors.CD4.T.cells.regulatory,630.0,0.0,1.0,1.0,1.0
Myeloid Monocytes_tumorfront_aggregatedNeighbors.B.cells,630.0,0.0,1.0,1.0,1.0
Myeloid Monocytes_tumorfront_aggregatedNeighbors.CD8.T.cells,717.5,-0.033174603174603176,0.051912687086792746,0.05282288876508811,0.33606603323463474
Myeloid Monocytes_tumorfront_aggregatedNeighbors.Myeloid.M1.macrophages,694.0,-0.013412698412698414,0.36606682766116816,0.22663514717063693,0.6488577893141084
Myeloid Monocytes_tumorfront_aggregatedNeighbors.Myeloid.M2.macrophages,666.0,-0.016587301587301588,0.1588988919557618,0.306893966778618,0.5418861177582686
Myeloid Monocytes_tumorfront_aggregatedNeighbors.Myeloid.Granulocytes,647.5,-0.002777777777777778,0.3276682563819421,0.33814269473405,0.5891727302252228
Myeloid Monocytes_tumorfront_aggregatedNeighbors.Myeloid.DCs,630.0,0.0,1.0,1.0,1.0
Myeloid Monocytes_tumorfront_aggregatedNeighbors.Myeloid.Monocytes,646.5,-0.0026190476190476207,0.756079056328649,0.597520612671921,1.0
